id_nome,id_ano,resale_price_Lakh
3.667639706056411,2.10733446283545,8.0
3.299662920761816,1.6734692497171346,4.0
3.667639706056411,1.7520640075164076,2.5
3.3666097103924297,2.6132820437338182,2.95
3.667639706056411,1.9067148576472779,34.0
3.843730965112092,2.576559236709078,2.75
3.843730965112092,2.0916825172926536,5.5
3.667639706056411,2.0840631204224613,29.75
3.843730965112092,1.9516363624216118,10.25
3.0308176084692366,1.7520640075164076,2.75
3.299662920761816,2.2204816747141916,3.9
3.843730965112092,1.7520640075164076,2.5
3.1033682756178482,1.7520640075164076,3.4
3.0308176084692366,2.014427192281067,5.94
3.843730965112092,1.6734692497171346,2.5
3.843730965112092,2.6132820437338182,6.43
3.24167097378413,1.7365209954642238,5.77
3.843730965112092,1.7038518787108556,10.2
3.5427009694481106,2.1153771830908634,3.3
3.4457909564400544,1.9461038738216505,2.5
2.9406409781201486,1.7085983137353171,6.6
3.667639706056411,1.9516363624216118,8.75
3.843730965112092,1.7520640075164076,5.9
2.889488455672767,1.9067148576472779,6.7
3.1905184513367484,1.6423338407916406,8.5
3.667639706056411,2.576559236709078,2.85
3.667639706056411,1.7627439182012048,3.4
2.889488455672767,2.5319771040563377,2.43
3.667639706056411,1.8943409584671793,1.05
2.6262470208981856,2.3186861580752467,5.06
3.299662920761816,2.0878561094396004,8.42
3.667639706056411,2.4545648807475597,7.0
2.576559236709078,1.9406409781201484,5.75
2.7297876128052554,2.3454204113224915,4.64
3.24167097378413,2.10733446283545,5.58
3.0308176084692366,2.2362759418974236,6.47
3.667639706056411,1.6423338407916406,7.25
3.3666097103924297,2.127727621477293,3.9
3.843730965112092,1.689916100767563,20.5
3.4457909564400544,2.6132820437338182,4.73
3.299662920761816,1.7627439182012048,17.5
3.4457909564400544,1.9488613083668396,10.25
3.667639706056411,1.6734692497171346,3.2
3.843730965112092,2.373908949133929,11.0
3.4457909564400544,1.8799431377665368,9.17
2.843730965112092,2.1953709541311603,5.38
2.802338279953867,2.7468209521040357,4.31
3.667639706056411,2.4820031290944993,2.45
3.4457909564400544,2.588458460008786,2.31
3.3666097103924297,2.180973133430518,4.98
3.667639706056411,1.7520640075164076,3.5
3.144760960776073,2.1624897277365047,4.65
3.5427009694481106,2.1953709541311603,9.52
3.3666097103924297,1.6423338407916406,4.5
3.843730965112092,1.7520640075164076,16.0
3.4457909564400544,2.381332967213136,4.8
3.144760960776073,2.4457909564400544,5.0
3.667639706056411,1.7085983137353171,2.0
3.667639706056411,2.1624897277365047,6.92
3.843730965112092,1.7520640075164076,17.0
2.682362962877117,2.1716331071763744,7.6
3.667639706056411,2.521511670378173,4.85
3.843730965112092,2.2814381006556173,3.49
3.1033682756178482,1.7520640075164076,7.1
3.5427009694481106,2.6132820437338182,2.45
3.3666097103924297,2.3523692712778193,5.64
3.3666097103924297,1.7038518787108556,5.5
3.667639706056411,2.4820031290944993,11.0
3.843730965112092,1.9488613083668396,6.99
3.4457909564400544,2.275529241045097,5.34
3.843730965112092,1.7520640075164076,17.0
3.667639706056411,2.3888861051035817,7.45
2.7645497190644672,1.689916100767563,2.8
3.4457909564400544,1.7520640075164076,11.0
3.667639706056411,1.7085983137353171,6.0
3.843730965112092,1.6734692497171346,10.0
3.667639706056411,1.8729193542395743,3.64
3.24167097378413,1.8943409584671793,3.4
3.843730965112092,1.7085983137353171,2.53
3.667639706056411,2.3666097103924297,12.17
3.843730965112092,2.3888861051035817,6.6
2.9986329250978354,1.8799431377665368,5.74
2.968669701720392,2.2814381006556173,5.96
3.843730965112092,2.3666097103924297,5.12
3.667639706056411,2.9406409781201486,1.95
3.24167097378413,2.1953709541311603,9.75
2.7830331247584805,2.2471338694856318,5.64
3.4457909564400544,1.7627439182012048,2.1
3.4457909564400544,2.1153771830908634,6.4
3.299662920761816,2.2309471083923564,2.65
2.889488455672767,1.9629173728313007,7.23
3.843730965112092,2.9143120393977995,19.5
3.3666097103924297,2.5112925051964865,2.35
3.3666097103924297,2.822541666042154,3.99
3.843730965112092,2.2309471083923564,1.5
3.144760960776073,2.305911870038818,2.0
3.667639706056411,1.6423338407916406,9.2
3.843730965112092,2.0878561094396004,15.95
3.667639706056411,1.7849254784361852,5.65
3.667639706056411,1.7038518787108556,9.5
3.299662920761816,2.014427192281067,6.25
3.843730965112092,1.7365209954642238,7.38
3.667639706056411,2.7297876128052554,1.18
3.4457909564400544,3.4457909564400544,0.75635
3.24167097378413,1.6423338407916406,5.0
3.144760960776073,2.6533992669418005,2.35
3.299662920761816,2.2639473684952818,8.13
3.843730965112092,1.9461038738216505,1.2
3.843730965112092,2.968669701720392,16.85
3.1905184513367484,2.2362759418974236,4.54
3.843730965112092,1.7520640075164076,13.2
3.5427009694481106,3.4457909564400544,1.7
3.299662920761816,1.7520640075164076,9.5
2.889488455672767,2.0840631204224613,7.1
3.5427009694481106,2.176278012222138,7.81
3.843730965112092,2.2362759418974236,11.15
3.843730965112092,2.3666097103924297,8.13
3.843730965112092,1.8799431377665368,6.72
3.5427009694481106,2.1153771830908634,5.0
3.299662920761816,1.7085983137353171,16.4
3.667639706056411,1.7520640075164076,2.1
3.24167097378413,2.3523692712778193,5.5
3.843730965112092,2.180973133430518,26.5
2.6533992669418005,2.2362759418974236,4.83
3.4457909564400544,1.7038518787108556,3.7
3.3666097103924297,2.1953709541311603,15.08
3.843730965112092,2.373908949133929,13.21
3.667639706056411,2.420485091175284,4.75
3.5427009694481106,1.6734692497171346,3.6
3.667639706056411,1.7520640075164076,10.0
3.667639706056411,1.8799431377665368,18.5
3.667639706056411,1.7038518787108556,4.45
3.0308176084692366,2.014427192281067,6.39
3.667639706056411,2.4820031290944993,19.86
3.667639706056411,1.8943409584671793,1.75
3.24167097378413,1.8943409584671793,3.0
2.9143120393977995,2.822541666042154,4.21
2.843730965112092,2.521511670378173,2.49
3.4457909564400544,1.7627439182012048,7.95
3.667639706056411,2.5112925051964865,2.1
3.843730965112092,1.9516363624216118,6.39
3.667639706056411,2.10733446283545,8.67
3.0655797147284485,2.2639473684952818,3.99
3.5427009694481106,1.9461038738216505,0.5
3.144760960776073,2.3318476041332175,6.39
3.667639706056411,1.9406409781201484,6.39
3.299662920761816,2.3318476041332175,7.95
3.5427009694481106,2.1624897277365047,6.64
3.0308176084692366,1.9629173728313007,4.8
3.843730965112092,1.7365209954642238,7.15
3.4457909564400544,1.7849254784361852,6.45
3.3666097103924297,1.7849254784361852,9.32
2.889488455672767,1.6423338407916406,6.0
3.667639706056411,2.1716331071763744,5.62
3.843730965112092,2.521511670378173,10.15
3.0655797147284485,2.3318476041332175,3.57
3.843730965112092,2.3666097103924297,18.0
3.843730965112092,2.180973133430518,13.9
3.1033682756178482,2.1953709541311603,10.8
3.24167097378413,2.1953709541311603,5.48
3.4457909564400544,2.3318476041332175,12.56
3.4457909564400544,2.305911870038818,5.12
3.3666097103924297,1.7520640075164076,32.0
3.667639706056411,1.7520640075164076,5.0
3.843730965112092,2.3318476041332175,3.85
2.8660073598232443,2.2309471083923564,5.99
3.0308176084692366,2.2204816747141916,4.85
3.667639706056411,2.0916825172926536,2.5
3.667639706056411,2.2204816747141916,7.19
3.843730965112092,1.6437016985583217,4.3
3.3666097103924297,1.6734692497171346,4.0
2.7468209521040357,2.180973133430518,2.95
3.843730965112092,1.8943409584671793,1.75
3.144760960776073,2.697602929433854,3.43
3.144760960776073,2.2309471083923564,4.14
3.144760960776073,2.2309471083923564,2.79
3.299662920761816,3.0655797147284485,16.25
3.843730965112092,2.180973133430518,3.45
3.5427009694481106,1.7700126147659694,6.5
3.0655797147284485,2.10733446283545,8.19
3.299662920761816,2.381332967213136,9.25
3.843730965112092,1.7365209954642238,6.99
3.4457909564400544,2.420485091175284,10.9
3.5427009694481106,2.5013082842898857,2.6
3.843730965112092,2.10733446283545,18.75
2.9406409781201486,2.1535348850835785,5.45
3.667639706056411,2.437190784678137,25.99
3.3666097103924297,1.7085983137353171,5.1
3.843730965112092,2.463519723400486,1.72
3.843730965112092,2.2204816747141916,4.5
3.299662920761816,1.9629173728313007,6.1
3.3666097103924297,2.968669701720392,2.8
2.9986329250978354,2.2639473684952818,9.34
3.1033682756178482,2.119455095511303,7.0
3.843730965112092,2.6132820437338182,2.85
2.889488455672767,2.305911870038818,4.84
3.843730965112092,2.1953709541311603,4.76
3.5427009694481106,2.396572933769873,8.0
3.5427009694481106,1.9488613083668396,7.99
3.1905184513367484,2.047850947768017,9.75
3.843730965112092,2.9986329250978354,2.5
3.1905184513367484,2.588458460008786,3.37
3.5427009694481106,1.7520640075164076,42.0
3.843730965112092,1.8943409584671793,3.3
2.6533992669418005,2.381332967213136,3.95
2.9986329250978354,1.6734692497171346,2.6
3.1905184513367484,2.180973133430518,4.09
3.4457909564400544,2.4457909564400544,15.75
3.667639706056411,1.8943409584671793,1.95
3.1905184513367484,1.689916100767563,6.0
3.843730965112092,1.9067148576472779,53.0
3.4457909564400544,2.6533992669418005,1.95
3.667639706056411,2.396572933769873,5.05
3.843730965112092,1.6437016985583217,7.25
3.4457909564400544,2.3252170252342044,5.27
3.843730965112092,1.689916100767563,11.5
3.667639706056411,2.4545648807475597,5.37
3.667639706056411,1.7520640075164076,13.0
3.843730965112092,1.9461038738216505,1.2
3.5427009694481106,1.7085983137353171,5.5
3.24167097378413,1.6423338407916406,3.75
3.0655797147284485,1.9629173728313007,4.4
3.299662920761816,1.6437016985583217,17.8
3.843730965112092,2.588458460008786,123.0
3.843730965112092,2.0765750990299114,2.9
3.843730965112092,1.6734692497171346,3.2
3.843730965112092,1.7365209954642238,6.0
3.667639706056411,2.7645497190644672,2.54
3.5427009694481106,1.7085983137353171,5.0
3.667639706056411,1.7038518787108556,11.5
3.5427009694481106,2.396572933769873,4.5
3.5427009694481106,1.6423338407916406,3.0
3.843730965112092,2.10733446283545,5.25
3.843730965112092,2.0840631204224613,5.65
2.8660073598232443,2.0840631204224613,15.99
3.1033682756178482,2.588458460008786,2.45
3.843730965112092,2.299662920761816,5.15
3.1033682756178482,2.047850947768017,8.8
3.5427009694481106,1.6734692497171346,5.03
2.9406409781201486,1.9067148576472779,4.65
3.5427009694481106,2.4545648807475597,18.0
3.843730965112092,1.7520640075164076,4.75
3.5427009694481106,2.0916825172926536,3.35
3.1905184513367484,2.1153771830908634,3.12
3.24167097378413,2.2814381006556173,9.87
3.843730965112092,1.7520640075164076,20.0
3.5427009694481106,1.6423338407916406,7.5
3.667639706056411,2.3252170252342044,23.5
3.667639706056411,2.3318476041332175,5.5
3.843730965112092,3.299662920761816,2.65
3.5427009694481106,2.180973133430518,4.49
3.667639706056411,2.10733446283545,10.5
3.3666097103924297,2.1953709541311603,6.03
3.667639706056411,1.8729193542395743,6.1
3.843730965112092,2.047850947768017,9.0
3.843730965112092,1.7849254784361852,28.5
3.843730965112092,2.6533992669418005,20.0
3.667639706056411,2.119455095511303,14.0
3.1033682756178482,1.6734692497171346,9.0
3.4457909564400544,1.7849254784361852,2.97
3.1033682756178482,2.1953709541311603,6.66
3.0308176084692366,1.7365209954642238,4.18
3.24167097378413,1.689916100767563,4.5
3.843730965112092,2.7830331247584805,1.7
3.5427009694481106,2.6533992669418005,2.15
3.843730965112092,2.047850947768017,32.0
3.667639706056411,2.3318476041332175,47.5
3.24167097378413,1.7520640075164076,2.2
3.4457909564400544,2.2471338694856318,5.0
3.4457909564400544,2.9143120393977995,5.5
3.4457909564400544,2.381332967213136,2.84
3.843730965112092,2.381332967213136,3.0
3.667639706056411,2.3666097103924297,6.39
3.843730965112092,2.463519723400486,42.0
3.24167097378413,2.4457909564400544,6.0
3.843730965112092,1.7085983137353171,3.0
3.843730965112092,1.6423338407916406,6.0
3.4457909564400544,1.8799431377665368,4.8
3.5427009694481106,1.7700126147659694,8.5
3.843730965112092,2.359431125765306,4.65
3.667639706056411,1.7038518787108556,7.25
3.667639706056411,2.5013082842898857,2.35
3.1033682756178482,1.689916100767563,10.5
3.843730965112092,1.9406409781201484,7.75
3.667639706056411,2.2814381006556173,2.44
3.843730965112092,1.9629173728313007,5.5
3.299662920761816,1.689916100767563,12.0
3.843730965112092,1.8943409584671793,1.6
3.1905184513367484,2.0840631204224613,6.45
3.667639706056411,2.3523692712778193,18.9
3.5427009694481106,1.7849254784361852,3.98
3.667639706056411,2.127727621477293,7.49
3.843730965112092,1.7520640075164076,4.5
2.6262470208981856,2.299662920761816,4.5
3.0308176084692366,1.9629173728313007,5.25
2.7830331247584805,2.014427192281067,2.55
3.667639706056411,2.1953709541311603,8.21
2.9143120393977995,2.6533992669418005,4.01
3.667639706056411,2.4545648807475597,4.92
3.5427009694481106,1.7520640075164076,0.3
3.4457909564400544,1.7038518787108556,12.0
3.5427009694481106,2.7830331247584805,0.35
3.4457909564400544,2.4457909564400544,15.75
3.0655797147284485,1.8729193542395743,4.24
3.667639706056411,1.7038518787108556,4.6
3.3666097103924297,2.4915484470007296,13.25
3.1033682756178482,2.1535348850835785,3.17
3.144760960776073,2.3318476041332175,5.29
3.667639706056411,1.6423338407916406,4.8
3.843730965112092,2.312252048069837,8.38
3.5427009694481106,1.6437016985583217,8.38
3.5427009694481106,2.10733446283545,15.99
2.8660073598232443,2.4545648807475597,5.55
3.4457909564400544,2.3318476041332175,7.5
2.7830331247584805,2.3666097103924297,5.49
3.0655797147284485,1.6734692497171346,4.1
3.5427009694481106,1.6423338407916406,3.0
3.843730965112092,1.7520640075164076,3.5
3.667639706056411,1.9629173728313007,27.75
3.3666097103924297,3.1905184513367484,2.45
2.8660073598232443,2.2582702356035913,3.26
3.843730965112092,1.7520640075164076,2.15
3.843730965112092,2.180973133430518,64.5
3.843730965112092,1.6423338407916406,5.0
3.843730965112092,1.7627439182012048,2.3
3.667639706056411,1.9406409781201484,23.0
3.667639706056411,1.7520640075164076,2.1
3.843730965112092,1.7849254784361852,24.9
3.843730965112092,1.6423338407916406,3.6
3.1033682756178482,2.1905184513367484,8.26
3.667639706056411,1.689916100767563,4.2
3.5427009694481106,2.0840631204224613,7.0
2.9986329250978354,2.10733446283545,5.11
3.144760960776073,2.014427192281067,5.21
2.9986329250978354,1.9629173728313007,5.15
3.4457909564400544,1.7700126147659694,10.5
3.843730965112092,1.7627439182012048,1.83
3.843730965112092,1.9461038738216505,4.0
3.5427009694481106,1.7700126147659694,7.25
3.1033682756178482,1.9488613083668396,6.22
3.1905184513367484,1.9067148576472779,7.75
3.667639706056411,1.9516363624216118,9.79
3.5427009694481106,2.305911870038818,6.25
3.3666097103924297,2.180973133430518,4.75
3.667639706056411,2.2256828683999994,4.21
3.843730965112092,2.180973133430518,15.25
3.667639706056411,2.4457909564400544,4.99
3.843730965112092,2.3252170252342044,4.09
3.843730965112092,1.689916100767563,4.75
2.9986329250978354,1.7700126147659694,14.9
3.144760960776073,2.1624897277365047,6.3
3.5427009694481106,2.889488455672767,3.25
3.3666097103924297,2.0176561624112654,7.43
3.5427009694481106,2.0840631204224613,8.06
3.667639706056411,2.6132820437338182,1.1
3.24167097378413,1.7700126147659694,13.0
3.4457909564400544,2.3454204113224915,18.25
3.299662920761816,2.014427192281067,5.08
3.843730965112092,2.1235716617061353,2.4
3.5427009694481106,1.7520640075164076,10.5
3.667639706056411,1.7085983137353171,24.8
3.3666097103924297,1.7520640075164076,21.0
3.667639706056411,1.9406409781201484,7.36
3.843730965112092,2.0878561094396004,4.99
3.1905184513367484,2.4915484470007296,6.59
2.8660073598232443,2.1535348850835785,3.72
3.843730965112092,1.9629173728313007,6.99
2.6533992669418005,2.3186861580752467,3.25
3.3666097103924297,1.689916100767563,15.0
3.5427009694481106,2.2362759418974236,18.99
3.1905184513367484,2.0840631204224613,3.89
3.1905184513367484,1.7365209954642238,6.42
3.5427009694481106,2.1153771830908634,28.5
2.8660073598232443,1.7700126147659694,14.0
3.667639706056411,2.588458460008786,4.35
3.3666097103924297,1.7849254784361852,5.35
3.3666097103924297,2.1535348850835785,12.25
3.843730965112092,2.396572933769873,4.3
3.4457909564400544,1.8943409584671793,2.0
3.5427009694481106,2.521511670378173,3.58
3.843730965112092,3.0655797147284485,2.45
3.5427009694481106,1.6734692497171346,6.5
3.843730965112092,1.6423338407916406,3.8
3.843730965112092,2.576559236709078,1.4
3.1033682756178482,2.3186861580752467,7.7
3.843730965112092,3.1905184513367484,2.45
3.5427009694481106,1.7085983137353171,2.3
3.667639706056411,2.396572933769873,9.74
3.843730965112092,2.1153771830908634,4.11
3.1033682756178482,2.1670373554872255,5.43
3.843730965112092,2.4545648807475597,7.25
3.0308176084692366,1.689916100767563,3.4
3.843730965112092,2.1953709541311603,6.79
3.5427009694481106,2.6132820437338182,1.83
3.667639706056411,1.7520640075164076,2.0
3.843730965112092,1.6437016985583217,13.6
3.667639706056411,1.9067148576472779,12.75
3.843730965112092,1.7520640075164076,2.3
3.843730965112092,2.2814381006556173,2.95
3.299662920761816,2.3252170252342044,53.75
3.667639706056411,1.7520640075164076,2.95
3.5427009694481106,3.1033682756178482,1.4
3.667639706056411,2.180973133430518,2.57
3.667639706056411,2.1953709541311603,8.0
3.843730965112092,2.1953709541311603,28.0
3.843730965112092,1.7520640075164076,3.0
3.843730965112092,1.7520640075164076,17.0
3.667639706056411,2.968669701720392,13.25
3.1905184513367484,2.3666097103924297,10.06
3.667639706056411,1.8943409584671793,0.8
3.4457909564400544,2.381332967213136,17.5
3.144760960776073,1.7085983137353171,10.0
3.24167097378413,2.305911870038818,3.85
3.5427009694481106,2.6533992669418005,5.75
3.667639706056411,2.1624897277365047,8.1
3.4457909564400544,2.4915484470007296,2.65
3.667639706056411,1.9488613083668396,5.95
3.3666097103924297,1.8799431377665368,7.84
3.1905184513367484,2.014427192281067,4.21
3.144760960776073,2.1953709541311603,8.44
3.843730965112092,2.312252048069837,47.5
3.0655797147284485,2.428757617141274,5.15
3.667639706056411,1.689916100767563,25.0
3.24167097378413,2.0840631204224613,5.5
2.8660073598232443,2.1535348850835785,3.15
3.1905184513367484,2.047850947768017,11.25
3.4457909564400544,2.420485091175284,6.75
3.4457909564400544,2.3666097103924297,16.75
3.667639706056411,1.8943409584671793,2.85
2.889488455672767,2.822541666042154,3.23
3.667639706056411,2.2582702356035913,16.4
3.667639706056411,1.7700126147659694,10.0
3.5427009694481106,2.3523692712778193,9.25
3.24167097378413,2.2309471083923564,7.65
2.9986329250978354,2.10733446283545,16.21
3.4457909564400544,2.9986329250978354,2.65
3.5427009694481106,2.5112925051964865,3.65
3.667639706056411,1.7085983137353171,4.35
3.843730965112092,1.7627439182012048,4.25
3.5427009694481106,1.9488613083668396,5.88
3.667639706056411,2.1235716617061353,3.99
3.3666097103924297,2.0840631204224613,7.5
3.5427009694481106,1.6734692497171346,3.75
3.144760960776073,2.0765750990299114,8.72
2.802338279953867,2.3252170252342044,4.15
3.667639706056411,1.7365209954642238,41.5
3.4457909564400544,1.7085983137353171,5.2
3.4457909564400544,2.381332967213136,5.7
3.843730965112092,1.7520640075164076,4.0
3.843730965112092,2.3666097103924297,17.5
3.667639706056411,2.3888861051035817,4.7
3.843730965112092,2.180973133430518,3.15
3.667639706056411,2.4820031290944993,3.85
3.0655797147284485,2.373908949133929,5.36
3.843730965112092,2.1535348850835785,4.15
3.843730965112092,1.8943409584671793,1.9
2.682362962877117,2.176278012222138,5.44
3.5427009694481106,1.7520640075164076,6.5
3.843730965112092,1.7085983137353171,2.0
3.5427009694481106,2.2362759418974236,4.03
3.5427009694481106,2.0765750990299114,8.39
3.843730965112092,2.843730965112092,0.69
3.667639706056411,1.9406409781201484,24.0
3.299662920761816,1.8729193542395743,7.46
3.3666097103924297,2.0916825172926536,4.95
3.843730965112092,1.7085983137353171,2.1
3.667639706056411,1.6437016985583217,11.8
2.9143120393977995,1.9406409781201484,6.45
3.4457909564400544,2.2309471083923564,1.0
3.667639706056411,2.2362759418974236,5.25
2.889488455672767,2.521511670378173,3.83
3.843730965112092,2.6533992669418005,4.75
3.5427009694481106,2.4820031290944993,3.49
3.843730965112092,2.0840631204224613,10.35
3.843730965112092,2.2471338694856318,4.25
3.3666097103924297,2.275529241045097,29.99
3.843730965112092,1.9488613083668396,8.5
2.7830331247584805,2.588458460008786,1.88
3.843730965112092,2.697602929433854,24.0
3.843730965112092,2.180973133430518,30.75
3.843730965112092,1.9461038738216505,0.88
3.4457909564400544,2.3523692712778193,9.1
3.5427009694481106,1.7849254784361852,6.95
3.843730965112092,2.396572933769873,9.63
3.667639706056411,2.180973133430518,4.0
3.843730965112092,2.119455095511303,18.25
3.667639706056411,2.047850947768017,17.75
3.843730965112092,1.7700126147659694,17.5
3.5427009694481106,1.7520640075164076,3.4
3.843730965112092,2.553696353749574,3.6
3.5427009694481106,1.9488613083668396,16.5
3.843730965112092,2.275529241045097,5.0
3.5427009694481106,1.7520640075164076,5.5
2.521511670378173,1.9629173728313007,4.1
3.299662920761816,2.521511670378173,5.12
3.667639706056411,2.420485091175284,4.25
3.3666097103924297,2.381332967213136,12.0
3.667639706056411,2.396572933769873,12.7
3.1905184513367484,1.9406409781201484,34.75
3.5427009694481106,2.3318476041332175,4.52
3.667639706056411,2.3318476041332175,3.9
3.4457909564400544,2.180973133430518,6.6
3.5427009694481106,1.7038518787108556,7.5
3.0308176084692366,1.7085983137353171,3.24
3.299662920761816,1.6423338407916406,12.0
3.843730965112092,2.420485091175284,18.75
3.667639706056411,1.6437016985583217,13.77
3.0655797147284485,1.7085983137353171,6.5
3.24167097378413,2.6262470208981856,3.97
3.0655797147284485,1.6423338407916406,5.45
3.843730965112092,1.7520640075164076,2.5
3.843730965112092,2.2639473684952818,7.95
3.0655797147284485,2.968669701720392,5.6
2.889488455672767,1.689916100767563,5.1
3.843730965112092,2.127727621477293,8.75
3.843730965112092,1.6423338407916406,3.8
3.843730965112092,2.3523692712778193,41.75
3.24167097378413,2.381332967213136,4.5
3.299662920761816,2.3523692712778193,14.95
3.299662920761816,2.1716331071763744,7.0
3.843730965112092,2.3523692712778193,6.7
3.3666097103924297,2.3888861051035817,4.57
3.667639706056411,2.3318476041332175,27.5
3.843730965112092,2.10733446283545,60.5
2.9143120393977995,2.3666097103924297,6.48
3.667639706056411,2.2582702356035913,4.34
3.667639706056411,2.3888861051035817,7.16
3.5427009694481106,2.2309471083923564,2.61
3.4457909564400544,2.822541666042154,11.95
3.843730965112092,3.4457909564400544,4.03
2.9143120393977995,2.3318476041332175,3.01
3.843730965112092,2.014427192281067,2.15
3.667639706056411,1.7365209954642238,4.88
3.667639706056411,2.0916825172926536,3.5
3.667639706056411,2.6533992669418005,3.0
3.843730965112092,1.9461038738216505,2.8
3.667639706056411,1.6423338407916406,5.0
2.7830331247584805,2.697602929433854,3.0
3.843730965112092,1.6437016985583217,18.0
2.9986329250978354,2.7468209521040357,1.51
3.843730965112092,1.6423338407916406,9.0
3.843730965112092,2.3318476041332175,35.0
3.843730965112092,2.6533992669418005,3.98
3.843730965112092,1.8943409584671793,1.5
3.667639706056411,2.180973133430518,3.81
3.3666097103924297,2.4915484470007296,13.4
3.667639706056411,2.3318476041332175,4.25
3.843730965112092,1.7520640075164076,4.75
3.5427009694481106,2.576559236709078,1.55
3.843730965112092,2.0878561094396004,3.76
3.4457909564400544,1.6423338407916406,2.8
3.843730965112092,2.4820031290944993,3.15
3.0308176084692366,2.2362759418974236,3.79
3.3666097103924297,2.2204816747141916,3.75
3.0308176084692366,2.0878561094396004,6.25
3.0308176084692366,2.2204816747141916,5.53
3.667639706056411,2.1953709541311603,13.5
3.5427009694481106,3.1033682756178482,44.5
3.299662920761816,1.6437016985583217,6.0
3.4457909564400544,2.275529241045097,15.99
2.6533992669418005,2.3523692712778193,4.08
3.843730965112092,1.7038518787108556,20.0
3.1033682756178482,2.176278012222138,7.24
3.299662920761816,1.6423338407916406,5.6
3.4457909564400544,2.014427192281067,4.2
3.667639706056411,2.0916825172926536,3.75
3.5427009694481106,2.1953709541311603,4.7
2.9986329250978354,1.7085983137353171,4.5
3.1905184513367484,1.9488613083668396,5.41
3.843730965112092,1.9461038738216505,2.8
3.4457909564400544,1.9516363624216118,6.2
3.843730965112092,2.396572933769873,9.5
2.9406409781201486,2.3318476041332175,5.15
3.667639706056411,2.047850947768017,10.9
3.843730965112092,1.7520640075164076,4.5
3.843730965112092,3.4457909564400544,3.0
3.1033682756178482,2.275529241045097,14.5
3.5427009694481106,1.6423338407916406,6.6
2.889488455672767,1.7520640075164076,2.0
3.843730965112092,3.4457909564400544,1.35
3.299662920761816,2.0916825172926536,5.9
3.667639706056411,2.1535348850835785,9.56
3.24167097378413,1.7520640075164076,2.5
3.843730965112092,2.4820031290944993,3.3
3.843730965112092,2.968669701720392,72.0
3.5427009694481106,1.689916100767563,3.3
3.843730965112092,1.7365209954642238,7.25
3.667639706056411,2.463519723400486,7.34
2.7830331247584805,1.7085983137353171,2.55
3.24167097378413,2.3523692712778193,4.03
3.0308176084692366,2.4457909564400544,2.41
3.5427009694481106,2.2309471083923564,2.7
3.843730965112092,2.0840631204224613,7.92
3.4457909564400544,2.428757617141274,44.9
3.667639706056411,1.9461038738216505,1.0
3.667639706056411,1.9461038738216505,3.7
3.667639706056411,2.0840631204224613,5.25
3.5427009694481106,1.7038518787108556,8.5
2.9986329250978354,2.1153771830908634,2.65
3.1033682756178482,2.1153771830908634,4.5
3.5427009694481106,3.667639706056411,3.0
3.144760960776073,1.7849254784361852,5.05
3.24167097378413,2.2256828683999994,4.44
3.0308176084692366,1.7038518787108556,7.0
3.667639706056411,2.1153771830908634,4.49
3.843730965112092,1.6437016985583217,10.9
3.3666097103924297,2.3888861051035817,2.89
3.843730965112092,2.5112925051964865,3.95
