id_modelos,resale_price_Lakh
3.5410172928456567,7.15
3.2399872971816754,6.45
2.912628362795345,9.32
2.2797544240531633,6.0
3.4441072798376005,5.62
3.842047288509638,10.15
2.2292634317899025,3.57
3.6659560294539566,18.0
3.5410172928456567,13.9
2.842047288509638,10.8
2.5096088285940326,5.48
3.0291339318667823,12.56
3.143077284173619,5.12
2.8643236832207903,32.0
3.5410172928456567,5.0
3.6659560294539566,3.85
2.6115983671313643,5.99
2.563293687556809,4.85
3.364926033789976,2.5
3.4441072798376005,7.19
2.6517155903393466,4.3
2.912628362795345,4.0
2.0063567170172125,2.95
3.842047288509638,1.75
2.8208579894397,3.43
2.55201267714712,4.14
2.0063567170172125,2.79
3.0638960381259945,16.25
3.1888347747342944,3.45
3.364926033789976,6.5
3.0638960381259945,8.19
2.6959192528313998,9.25
3.5410172928456567,6.99
3.2399872971816754,10.9
3.143077284173619,2.6
3.364926033789976,18.75
2.800654603351413,5.45
3.6659560294539566,25.99
3.2399872971816754,5.1
3.364926033789976,1.72
3.4441072798376005,4.5
2.336897310189732,6.1
3.0638960381259945,2.8
2.586774783406332,9.34
2.7628660424620133,7.0
3.4441072798376005,2.85
2.394889257167419,4.84
3.6659560294539566,4.76
2.9389573015176946,8.0
3.5410172928456567,7.99
2.55201267714712,9.75
3.842047288509638,2.5
3.0638960381259945,3.37
3.2399872971816754,42.0
3.842047288509638,3.3
2.0977543053869616,3.95
2.012743515678613,2.6
3.0638960381259945,4.09
3.364926033789976,15.75
3.0638960381259945,1.95
2.336897310189732,6.0
3.842047288509638,53.0
3.1888347747342944,1.95
3.2979792441593623,5.05
3.6659560294539566,7.25
2.55201267714712,5.27
3.2399872971816754,11.5
3.364926033789976,5.37
3.4441072798376005,13.0
3.842047288509638,1.2
2.711713520014632,5.5
2.563293687556809,3.75
2.5096088285940326,4.4
3.2979792441593623,17.8
3.842047288509638,123.0
3.5410172928456567,2.9
3.4441072798376005,3.2
3.4441072798376005,6.0
3.1888347747342944,2.54
3.1016845990153943,5.0
3.5410172928456567,11.5
3.364926033789976,4.5
3.143077284173619,3.0
3.842047288509638,5.25
3.842047288509638,5.65
2.6115983671313643,15.99
2.8208579894397,2.45
3.364926033789976,5.15
2.912628362795345,8.8
3.2399872971816754,5.03
2.41880141457283,4.65
3.0638960381259945,18.0
3.842047288509638,4.75
3.143077284173619,3.35
2.5410172928456567,3.12
2.9389573015176946,9.87
3.4441072798376005,20.0
3.2399872971816754,7.5
3.6659560294539566,23.5
2.9389573015176946,5.5
3.842047288509638,2.65
3.143077284173619,4.49
3.5410172928456567,10.5
2.887804779070313,6.03
3.1888347747342944,6.1
3.5410172928456567,9.0
3.842047288509638,28.5
3.5410172928456567,20.0
3.364926033789976,14.0
2.9389573015176946,9.0
3.2979792441593623,2.97
2.912628362795345,6.66
2.2292634317899025,4.18
3.1888347747342944,4.5
3.842047288509638,1.7
3.2979792441593623,2.15
3.842047288509638,32.0
3.6659560294539566,47.5
2.887804779070313,2.2
2.4898647703982757,5.0
2.7451372755015817,5.5
3.2979792441593623,2.84
3.6659560294539566,3.0
3.2979792441593623,6.39
3.4441072798376005,42.0
3.1888347747342944,6.0
3.5410172928456567,3.0
3.6659560294539566,6.0
3.364926033789976,4.8
3.143077284173619,8.5
3.2979792441593623,4.65
2.8208579894397,7.25
3.5410172928456567,2.35
2.842047288509638,10.5
3.6659560294539566,7.75
3.1888347747342944,2.44
3.1888347747342944,5.5
3.1888347747342944,12.0
3.6659560294539566,1.6
2.781349448156026,6.45
3.5410172928456567,18.9
3.4441072798376005,3.98
3.2979792441593623,7.49
3.143077284173619,4.5
1.8552755542433932,4.5
1.8552755542433932,5.25
2.012743515678613,2.55
3.6659560294539566,8.21
1.8552755542433932,4.01
3.5410172928456567,4.92
3.5410172928456567,0.3
3.2399872971816754,12.0
3.5410172928456567,0.35
3.364926033789976,15.75
2.2292634317899025,4.24
3.5410172928456567,4.6
3.2979792441593623,13.25
2.4441072798376005,3.17
2.887804779070313,5.29
3.5410172928456567,4.8
3.842047288509638,8.38
3.1888347747342944,8.38
3.6659560294539566,15.99
2.6517155903393466,5.55
3.2399872971816754,7.5
2.1096535286866693,5.49
2.9389573015176946,4.1
3.5410172928456567,3.0
3.842047288509638,3.5
3.6659560294539566,27.75
3.1016845990153943,2.45
2.2187979981117376,3.26
3.0638960381259945,2.15
3.842047288509638,64.5
3.6659560294539566,5.0
3.842047288509638,2.3
3.6659560294539566,23.0
2.912628362795345,2.1
3.842047288509638,24.9
3.6659560294539566,3.6
2.7628660424620133,8.26
3.364926033789976,4.2
2.996949248495381,7.0
2.4441072798376005,5.11
2.6659560294539566,5.21
2.6659560294539566,5.15
3.2399872971816754,10.5
3.842047288509638,1.83
3.2979792441593623,4.0
2.9389573015176946,7.25
2.7628660424620133,6.22
2.336897310189732,7.75
3.143077284173619,9.79
3.5410172928456567,6.25
3.1016845990153943,4.75
3.5410172928456567,4.21
3.1888347747342944,15.25
3.6659560294539566,4.99
3.6659560294539566,4.09
3.2979792441593623,4.75
2.7281039362028014,14.9
2.4106835243506506,6.3
3.2979792441593623,3.25
2.6379273058537134,7.43
3.2979792441593623,8.06
2.996949248495381,1.1
3.1016845990153943,13.0
2.966986025117938,18.25
2.2797544240531633,5.08
3.6659560294539566,2.4
3.0638960381259945,10.5
3.6659560294539566,24.8
3.364926033789976,21.0
2.887804779070313,7.36
3.4441072798376005,4.99
3.0638960381259945,6.59
2.2187979981117376,3.72
3.2399872971816754,6.99
2.0977543053869616,3.25
3.2979792441593623,15.0
3.2979792441593623,18.99
2.0063567170172125,3.89
2.7628660424620133,6.42
3.1016845990153943,28.5
2.6115983671313643,14.0
3.2399872971816754,4.35
2.800654603351413,5.35
3.2399872971816754,12.25
3.6659560294539566,4.3
3.1016845990153943,2.0
3.1888347747342944,3.58
3.6659560294539566,2.45
3.2399872971816754,6.5
3.364926033789976,3.8
3.842047288509638,1.4
2.461836046798032,7.7
3.842047288509638,2.45
3.364926033789976,2.3
3.364926033789976,9.74
3.4441072798376005,4.11
2.519827993775719,5.43
3.6659560294539566,7.25
2.2292634317899025,3.4
3.842047288509638,6.79
3.143077284173619,1.83
3.4441072798376005,2.0
3.842047288509638,13.6
3.4441072798376005,12.75
3.842047288509638,2.3
3.5410172928456567,2.95
3.2979792441593623,53.75
3.5410172928456567,2.95
3.0638960381259945,1.4
3.2979792441593623,2.57
3.1888347747342944,8.0
3.5410172928456567,28.0
3.842047288509638,3.0
3.6659560294539566,17.0
3.6659560294539566,13.25
3.0291339318667823,10.06
3.143077284173619,0.8
2.966986025117938,17.5
2.912628362795345,10.0
2.4898647703982757,3.85
3.2399872971816754,5.75
3.364926033789976,8.1
2.842047288509638,2.65
2.9389573015176946,5.95
3.0638960381259945,7.84
2.6115983671313643,4.21
2.781349448156026,8.44
3.842047288509638,47.5
2.4898647703982757,5.15
3.6659560294539566,25.0
2.912628362795345,5.5
2.2187979981117376,3.15
2.9389573015176946,11.25
2.781349448156026,6.75
3.364926033789976,16.75
2.7451372755015817,2.85
2.2292634317899025,3.23
3.2979792441593623,16.4
3.0291339318667823,10.0
2.6659560294539566,9.25
2.996949248495381,7.65
2.7281039362028014,16.21
2.6517155903393466,2.65
3.1016845990153943,3.65
3.5410172928456567,4.35
3.6659560294539566,4.25
3.5410172928456567,5.88
3.4441072798376005,3.99
3.143077284173619,7.5
3.5410172928456567,3.75
2.912628362795345,8.72
1.8552755542433932,4.15
3.6659560294539566,41.5
3.2399872971816754,5.2
3.2399872971816754,5.7
3.842047288509638,4.0
3.842047288509638,17.5
3.1016845990153943,4.7
3.842047288509638,3.15
3.4441072798376005,3.85
2.6115983671313643,5.36
3.143077284173619,4.15
3.0638960381259945,1.9
2.41880141457283,5.44
2.336897310189732,6.5
3.6659560294539566,2.0
3.364926033789976,4.03
3.1888347747342944,8.39
3.5410172928456567,0.69
3.1888347747342944,24.0
2.336897310189732,7.46
2.563293687556809,4.95
3.4441072798376005,2.1
3.6659560294539566,11.8
2.800654603351413,6.45
2.6959192528313998,1.0
3.2979792441593623,5.25
2.42707394053882,3.83
3.5410172928456567,4.75
3.143077284173619,3.49
3.364926033789976,10.35
2.966986025117938,4.25
3.2399872971816754,29.99
3.6659560294539566,8.5
2.6959192528313998,1.88
3.842047288509638,24.0
3.842047288509638,30.75
3.2979792441593623,0.88
3.2399872971816754,9.1
3.0291339318667823,6.95
3.842047288509638,9.63
3.5410172928456567,4.0
3.4441072798376005,18.25
3.5410172928456567,17.75
3.842047288509638,0.5
3.2979792441593623,17.5
2.9389573015176946,3.4
3.6659560294539566,3.6
3.2979792441593623,16.5
3.2399872971816754,5.0
3.1888347747342944,5.5
2.0977543053869616,4.1
3.6659560294539566,3.6
2.336897310189732,5.12
3.1888347747342944,4.25
3.0291339318667823,12.0
3.5410172928456567,12.7
3.1888347747342944,34.75
3.364926033789976,4.52
3.2399872971816754,3.9
2.6959192528313998,6.6
3.2979792441593623,7.5
2.6517155903393466,3.24
3.0291339318667823,12.0
3.5410172928456567,18.75
3.6659560294539566,13.77
2.394889257167419,6.5
2.2292634317899025,3.97
2.519827993775719,5.45
3.842047288509638,2.5
3.364926033789976,7.95
2.4898647703982757,5.6
2.5096088285940326,5.1
3.0291339318667823,8.75
3.6659560294539566,3.8
3.5410172928456567,41.75
2.6959192528313998,4.5
3.0638960381259945,14.95
2.8643236832207903,7.0
3.842047288509638,6.7
2.966986025117938,4.57
3.6659560294539566,27.5
3.6659560294539566,60.5
2.887804779070313,6.48
3.364926033789976,4.34
3.2399872971816754,7.16
3.2399872971816754,2.61
3.4441072798376005,11.95
3.842047288509638,4.03
2.2187979981117376,3.01
3.5410172928456567,2.15
3.1888347747342944,4.88
3.6659560294539566,3.5
2.7451372755015817,3.0
3.842047288509638,2.8
3.5410172928456567,5.0
2.0063567170172125,3.0
3.842047288509638,18.0
2.435507108075683,1.51
3.5410172928456567,9.0
3.842047288509638,35.0
2.800654603351413,3.98
3.6659560294539566,1.5
3.5410172928456567,3.81
3.364926033789976,13.4
3.6659560294539566,4.25
2.2292634317899025,4.75
2.6517155903393466,1.55
3.5410172928456567,3.76
3.2979792441593623,2.8
3.1888347747342944,3.15
2.7281039362028014,3.79
2.4898647703982757,3.75
2.3649260337899753,6.25
2.3649260337899753,5.53
3.6659560294539566,13.5
3.5410172928456567,44.5
3.2979792441593623,6.0
3.2399872971816754,15.99
2.0977543053869616,4.08
3.842047288509638,20.0
2.461836046798032,7.24
2.912628362795345,5.6
3.1888347747342944,4.2
3.364926033789976,3.75
2.6115983671313643,4.7
2.563293687556809,4.5
2.966986025117938,5.41
3.842047288509638,2.8
3.143077284173619,6.2
3.2399872971816754,9.5
2.41880141457283,5.15
3.4441072798376005,10.9
3.842047288509638,4.5
2.6959192528313998,3.0
2.7281039362028014,14.5
3.2399872971816754,6.6
2.304228193436364,2.0
3.2399872971816754,1.35
3.143077284173619,5.9
3.4441072798376005,9.56
2.574875560106624,2.5
2.996949248495381,3.3
3.842047288509638,72.0
3.5410172928456567,3.3
3.842047288509638,7.25
3.6659560294539566,7.34
2.012743515678613,2.55
2.7451372755015817,4.03
2.6517155903393466,2.41
3.1888347747342944,2.7
3.842047288509638,7.92
3.4441072798376005,44.9
3.6659560294539566,1.0
3.0638960381259945,3.7
2.0977543053869616,5.25
3.1888347747342944,8.5
2.012743515678613,2.65
2.9389573015176946,4.5
3.0291339318667823,3.0
2.0977543053869616,5.05
2.6959192528313998,4.44
2.6379273058537134,7.0
2.912628362795345,4.49
3.842047288509638,10.9
2.9389573015176946,2.89
3.842047288509638,3.95
3.364926033789976,4.36
3.6659560294539566,8.45
2.519827993775719,5.94
3.2399872971816754,1.5
2.8208579894397,18.75
2.012743515678613,1.9
3.2979792441593623,5.2
3.364926033789976,6.0
2.7451372755015817,3.85
2.2292634317899025,2.5
2.5096088285940326,3.93
3.842047288509638,7.98
2.842047288509638,13.0
2.394889257167419,8.35
2.4996246076874318,3.96
2.4106835243506506,5.77
3.4441072798376005,20.0
3.6659560294539566,20.0
3.1016845990153943,2.1
3.0291339318667823,5.65
3.842047288509638,9.9
2.6115983671313643,14.99
2.304228193436364,1.99
3.4441072798376005,2.5
3.5410172928456567,7.0
3.1888347747342944,28.45
2.2187979981117376,3.45
3.1016845990153943,5.75
2.6659560294539566,2.25
2.012743515678613,1.88
2.996949248495381,2.25
2.4106835243506506,6.25
3.0638960381259945,1.05
2.5096088285940326,5.3
3.1888347747342944,7.9
3.842047288509638,6.9
2.912628362795345,10.99
3.4441072798376005,6.85
3.5410172928456567,3.2
3.0291339318667823,3.75
3.5410172928456567,2.85
3.842047288509638,2.78
2.9389573015176946,3.95
2.586774783406332,10.43
2.7451372755015817,2.1
3.842047288509638,7.0
3.6659560294539566,2.82
3.1888347747342944,4.73
3.143077284173619,10.15
2.2292634317899025,3.17
3.5410172928456567,6.5
3.1888347747342944,2.75
2.996949248495381,5.69
3.5410172928456567,15.75
3.5410172928456567,3.25
2.6659560294539566,3.35
2.0063567170172125,3.42
3.4441072798376005,6.5
2.6115983671313643,5.9
3.1888347747342944,8.81
2.574875560106624,5.56
3.4441072798376005,6.18
3.1888347747342944,6.7
2.996949248495381,6.57
3.6659560294539566,52.0
3.143077284173619,4.44
3.842047288509638,6.92
2.4441072798376005,4.32
3.1016845990153943,2.09
2.0063567170172125,2.1
3.4441072798376005,43.0
3.6659560294539566,9.0
2.586774783406332,8.11
2.012743515678613,1.3
3.143077284173619,2.95
3.5410172928456567,4.53
2.2187979981117376,2.94
3.6659560294539566,10.9
2.336897310189732,4.95
2.966986025117938,3.0
3.4441072798376005,7.99
3.5410172928456567,9.78
2.912628362795345,3.85
2.574875560106624,4.87
3.4441072798376005,15.5
3.0638960381259945,15.5
2.6379273058537134,8.25
3.1016845990153943,9.37
3.2979792441593623,7.15
3.842047288509638,45.5
3.143077284173619,9.25
3.842047288509638,11.95
2.336897310189732,3.95
2.966986025117938,14.0
2.781349448156026,7.19
3.6659560294539566,3.0
2.996949248495381,14.99
2.117771418908849,4.5
3.364926033789976,4.5
3.5410172928456567,18.25
2.336897310189732,4.6
3.842047288509638,70.0
2.6115983671313643,4.63
2.887804779070313,2.85
2.966986025117938,11.0
2.5990092398233435,14.0
2.887804779070313,7.34
3.842047288509638,7.75
2.0063567170172125,3.55
2.9389573015176946,7.9
3.2399872971816754,2.99
3.6659560294539566,12.0
3.364926033789976,7.13
3.0638960381259945,8.57
2.7281039362028014,5.93
3.2399872971816754,13.65
3.2399872971816754,4.26
3.5410172928456567,4.0
2.336897310189732,4.95
3.5410172928456567,5.96
3.143077284173619,5.54
3.5410172928456567,5.79
3.6659560294539566,3.41
2.800654603351413,11.25
3.4441072798376005,55.75
3.143077284173619,8.07
2.1096535286866693,5.06
2.9389573015176946,9.5
2.0977543053869616,4.8
2.117771418908849,3.98
3.1016845990153943,6.95
3.5410172928456567,5.95
3.6659560294539566,5.96
3.1016845990153943,1.3
3.1016845990153943,5.73
2.7451372755015817,6.65
3.6659560294539566,5.45
3.6659560294539566,44.5
2.781349448156026,3.14
2.7628660424620133,7.52
3.5410172928456567,14.45
3.364926033789976,3.95
2.435507108075683,1.86
3.364926033789976,16.5
3.842047288509638,6.1
2.304228193436364,2.01
3.842047288509638,12.5
2.012743515678613,2.25
2.5096088285940326,4.95
3.6659560294539566,7.95
3.2399872971816754,15.0
3.842047288509638,8.64
3.842047288509638,17.8
3.1888347747342944,5.45
3.1888347747342944,10.75
3.2979792441593623,2.0
3.364926033789976,16.25
1.8552755542433932,4.52
3.842047288509638,3.0
2.4441072798376005,6.08
3.6659560294539566,33.0
2.012743515678613,2.8
3.4441072798376005,14.0
3.6659560294539566,8.8
3.364926033789976,10.9
2.5096088285940326,5.46
3.2979792441593623,2.4
3.842047288509638,5.88
3.842047288509638,9.5
2.842047288509638,5.25
3.143077284173619,19.0
3.2399872971816754,6.13
3.6659560294539566,6.35
3.4441072798376005,10.8
2.2979792441593623,3.51
3.0638960381259945,3.74
3.1888347747342944,2.65
2.6959192528313998,6.56
3.0291339318667823,10.0
3.842047288509638,3.56
3.1016845990153943,6.07
2.6659560294539566,2.75
3.842047288509638,2.76
3.5410172928456567,16.5
2.574875560106624,3.1
3.1016845990153943,3.95
3.6659560294539566,3.5
3.364926033789976,28.75
3.0291339318667823,6.69
3.6659560294539566,5.0
3.4441072798376005,27.0
2.5096088285940326,3.89
3.143077284173619,8.83
3.6659560294539566,41.9
3.4441072798376005,19.0
2.117771418908849,4.08
3.5410172928456567,12.25
3.2399872971816754,6.65
2.6517155903393466,3.2
2.4441072798376005,2.85
3.6659560294539566,4.5
3.0291339318667823,5.18
3.143077284173619,10.5
2.887804779070313,4.55
3.0291339318667823,7.02
2.2797544240531633,4.95
3.2399872971816754,6.09
3.842047288509638,6.0
3.1016845990153943,4.46
2.4996246076874318,4.49
2.8208579894397,7.75
3.5410172928456567,6.75
3.4441072798376005,7.27
3.842047288509638,35.0
3.2979792441593623,5.09
2.966986025117938,7.1
2.0063567170172125,2.62
3.1888347747342944,8.5
3.1888347747342944,7.25
3.1888347747342944,4.25
3.0638960381259945,15.45
3.1016845990153943,1.58
2.4898647703982757,1.5
3.5410172928456567,15.72
2.7281039362028014,3.65
3.364926033789976,3.75
2.1096535286866693,4.89
3.6659560294539566,22.0
3.5410172928456567,5.93
2.7628660424620133,5.6
3.364926033789976,42.5
2.0063567170172125,3.24
2.781349448156026,4.05
2.117771418908849,2.28
3.5410172928456567,5.25
2.4441072798376005,5.34
3.6659560294539566,2.0
3.1888347747342944,27.75
2.996949248495381,17.5
3.4441072798376005,8.25
3.2979792441593623,12.25
2.7451372755015817,7.75
2.4441072798376005,2.0
3.364926033789976,13.22
3.842047288509638,7.78
2.5096088285940326,4.25
3.842047288509638,5.65
3.1016845990153943,4.55
2.519827993775719,7.4
2.887804779070313,4.42
2.7451372755015817,6.49
2.304228193436364,1.96
3.4441072798376005,6.0
3.0638960381259945,6.75
3.0291339318667823,5.9
3.1888347747342944,5.49
3.6659560294539566,93.5
3.0638960381259945,4.92
3.6659560294539566,86.95
3.4441072798376005,5.7
3.2399872971816754,4.2
3.5410172928456567,16.5
3.1016845990153943,3.16
2.6517155903393466,3.12
3.4441072798376005,6.3
3.1888347747342944,6.5
3.6659560294539566,1.3
3.842047288509638,0.8
2.6245633442957317,6.43
3.2399872971816754,6.5
2.996949248495381,5.8
3.842047288509638,8.5
2.574875560106624,1.85
3.364926033789976,3.6
2.7281039362028014,12.36
3.4441072798376005,11.6
2.7281039362028014,17.2
3.2399872971816754,4.5
3.842047288509638,6.85
2.6959192528313998,3.25
2.781349448156026,6.6
3.6659560294539566,10.47
3.6659560294539566,4.86
3.143077284173619,7.33
3.6659560294539566,7.0
2.012743515678613,2.2
3.1888347747342944,11.95
2.996949248495381,11.0
2.2797544240531633,4.47
3.842047288509638,6.15
3.1016845990153943,2.8
2.9389573015176946,3.0
3.0638960381259945,3.0
2.7628660424620133,6.3
3.5410172928456567,7.0
3.2399872971816754,9.75
3.6659560294539566,21.9
3.4441072798376005,5.7
3.364926033789976,5.75
3.1016845990153943,8.5
3.842047288509638,10.0
3.842047288509638,1.3
2.7281039362028014,4.1
2.0063567170172125,3.52
3.2979792441593623,6.99
2.5410172928456567,2.87
3.364926033789976,4.25
3.6659560294539566,1.75
3.2399872971816754,5.0
2.996949248495381,3.43
3.842047288509638,16.99
3.143077284173619,3.8
3.143077284173619,5.42
2.996949248495381,1.56
3.1016845990153943,3.3
3.2399872971816754,4.9
3.4441072798376005,5.18
3.1888347747342944,8.99
3.842047288509638,7.64
3.364926033789976,6.95
3.5410172928456567,16.58
3.143077284173619,8.3
3.6659560294539566,24.75
3.4441072798376005,11.0
3.0638960381259945,5.04
3.4441072798376005,5.73
2.7281039362028014,15.95
3.5410172928456567,5.8
2.4106835243506506,4.96
2.966986025117938,7.25
3.5410172928456567,4.99
3.842047288509638,26.0
3.5410172928456567,15.65
3.6659560294539566,12.75
3.6659560294539566,19.11
3.5410172928456567,6.97
3.6659560294539566,5.29
2.711713520014632,10.88
2.3649260337899753,6.81
2.41880141457283,4.82
3.842047288509638,2.75
2.574875560106624,3.3
3.2399872971816754,8.25
2.55201267714712,3.63
3.842047288509638,9.31
3.5410172928456567,20.5
3.2399872971816754,6.0
2.6115983671313643,4.89
2.8208579894397,16.5
3.0291339318667823,8.83
2.966986025117938,7.5
3.1888347747342944,7.0
3.5410172928456567,8.25
3.2979792441593623,6.4
3.842047288509638,18.9
3.1016845990153943,4.97
3.2399872971816754,4.7
2.6659560294539566,4.04
3.1016845990153943,4.78
3.2399872971816754,8.75
3.364926033789976,6.25
3.4441072798376005,10.25
2.9389573015176946,6.62
3.842047288509638,11.4
1.8552755542433932,5.31
3.1888347747342944,6.5
3.2979792441593623,1.51
2.0063567170172125,3.18
3.6659560294539566,7.56
3.6659560294539566,7.01
3.5410172928456567,7.85
3.1888347747342944,6.25
2.41880141457283,4.4
3.0638960381259945,14.5
2.7281039362028014,2.11
2.42707394053882,3.73
2.887804779070313,5.41
3.4441072798376005,1.1
3.6659560294539566,4.5
3.4441072798376005,18.95
3.5410172928456567,76.0
2.9389573015176946,3.69
3.364926033789976,15.0
3.6659560294539566,45.0
2.0977543053869616,4.9
3.842047288509638,17.1
3.5410172928456567,26.9
2.2979792441593623,3.89
2.9389573015176946,5.0
3.1888347747342944,7.79
3.6659560294539566,3.3
3.6659560294539566,3.0
2.6659560294539566,4.98
3.6659560294539566,8.75
2.5302934274538837,12.65
2.519827993775719,5.0
2.9389573015176946,7.91
3.4441072798376005,16.25
3.2979792441593623,13.3
2.2797544240531633,4.66
3.2979792441593623,5.79
1.8552755542433932,5.33
3.143077284173619,16.5
2.7281039362028014,18.9
2.996949248495381,1.1
3.1016845990153943,4.7
3.143077284173619,10.9
3.2979792441593623,4.85
3.4441072798376005,4.4
3.842047288509638,44.75
3.364926033789976,3.1
2.912628362795345,14.0
3.0638960381259945,1.2
3.5410172928456567,7.45
3.4441072798376005,1.25
3.842047288509638,19.75
2.012743515678613,2.8
3.1888347747342944,5.2
2.842047288509638,8.96
3.2399872971816754,4.7
3.0291339318667823,8.14
3.2979792441593623,15.95
2.966986025117938,8.05
2.996949248495381,5.25
2.996949248495381,30.25
2.5096088285940326,4.43
3.5410172928456567,5.5
2.6659560294539566,4.75
3.364926033789976,7.5
3.6659560294539566,4.7
3.5410172928456567,4.0
3.143077284173619,5.0
2.6659560294539566,6.08
3.2979792441593623,7.85
3.6659560294539566,4.5
3.2399872971816754,8.0
3.4441072798376005,12.15
2.1096535286866693,5.2
3.143077284173619,6.25
