transmission_type,id_transmissao,body_type,id_body_type,modelo,id_modelos,marca,categoria_marca,id_categoria_marca,mileage,ano,city,id_city,insurance,id_insurance,seats,engine_capacity,fuel_type,id_fuel_type,kms_driven,max_power,owner_type,id_owner_type,resale_price_Lakh
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Tiago XZ Plus,0.29955356632334845,Tata,baixa,0.2695348073865004,23.84,2019.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1199.0,Petrol,0.1808108436013733,30910.0,83.8,First Owner,0.1513159043723507,5.66
Manual,0.13063448358318142,SUV,0.6002632621852876,WR-V i-VTEC VX,0.29955356632334845,Honda,baixa,0.2695348073865004,17.5,2018.0,Jaipur,1.2805577942736048,Zero Dep,1.3090775235586007,5.0,1199.0,Petrol,0.1808108436013733,48089.0,88.7,Third Owner,1.3553447922231374,6.64
Manual,0.13063448358318142,Sedan,0.5776796017468651,City i VTEC SV,0.29955356632334845,Honda,baixa,0.2695348073865004,17.4,2015.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,51000.0,117.3,Second Owner,0.6196441032904012,5.65
Automatic,0.5851602224980227,SUV,0.6002632621852876,New Safari XZA Plus Adventure Edition AT BSVI,0.6877978260236047,Tata,baixa,0.2695348073865004,14.08,2021.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,7.0,1956.0,Diesel,0.5145358569867878,30000.0,167.6,First Owner,0.1513159043723507,23.0
Automatic,0.5851602224980227,Hatchback,0.36313833386560074,Baleno 1.2 CVT Zeta,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,21.4,2019.0,Kolkata,1.1705962136349577,Zero Dep,1.3090775235586007,5.0,1197.0,Petrol,0.1808108436013733,61113.0,83.1,First Owner,0.1513159043723507,6.87
Automatic,0.5851602224980227,Sedan,0.5776796017468651,7 Series 730Ld DPE Signature,0.6877978260236047,BMW,alta,1.584048388485243,17.66,2021.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,4.0,2993.0,Diesel,0.5145358569867878,31738.0,261.4,First Owner,0.1513159043723507,115.0
Manual,0.13063448358318142,SUV,0.6002632621852876,Venue S BSIV,0.6877978260236047,Hyundai,baixa,0.2695348073865004,17.52,2021.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,30000.0,81.8,Second Owner,0.6196441032904012,7.85
Manual,0.13063448358318142,Sedan,0.5776796017468651,Vento 1.6 Highline Plus 16 Alloy,0.29955356632334845,Volkswagen,baixa,0.2695348073865004,16.09,2015.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1598.0,Petrol,0.1808108436013733,80000.0,103.5,Third Owner,1.3553447922231374,5.95
Automatic,0.5851602224980227,Sedan,0.5776796017468651,5 Series 520d Sport Line,0.29955356632334845,BMW,alta,1.584048388485243,22.48,2018.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1995.0,Diesel,0.5145358569867878,36000.0,187.7,First Owner,0.1513159043723507,38.75
Automatic,0.5851602224980227,SUV,0.6002632621852876,Kiger RXZ Turbo CVT DT,0.6877978260236047,Renault,baixa,0.2695348073865004,18.24,2021.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,999.0,Petrol,0.1808108436013733,14608.0,98.6,First Owner,0.1513159043723507,9.6
Manual,0.13063448358318142,Hatchback,0.36313833386560074,KWID 1.0 RXT Opt,0.29955356632334845,Renault,baixa,0.2695348073865004,21.74,2019.0,Delhi,0.768863215945781,Comprehensive,0.44691375314468196,5.0,999.0,Petrol,0.1808108436013733,25000.0,67.0,First Owner,0.1513159043723507,3.49
Manual,0.13063448358318142,Hatchback,0.36313833386560074,KWID 1.0 RXT,0.29955356632334845,Renault,baixa,0.2695348073865004,23.01,2018.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,999.0,Petrol,0.1808108436013733,30000.0,67.0,Second Owner,0.6196441032904012,3.1
Automatic,0.5851602224980227,SUV,0.6002632621852876,Nexon 1.5 Revotorq XZA Plus DualTone,0.29955356632334845,Tata,baixa,0.2695348073865004,21.5,2019.0,Hyderabad,1.027129429868669,Zero Dep,1.3090775235586007,5.0,1497.0,Diesel,0.5145358569867878,46034.0,108.5,First Owner,0.1513159043723507,10.22
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Swift VXI,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,22.38,2013.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,50824.0,88.5,First Owner,0.1513159043723507,4.55
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City i-VTEC CVT V,0.29955356632334845,Honda,baixa,0.2695348073865004,18.0,2017.0,Bangalore,0.8686148605655614,Zero Dep,1.3090775235586007,5.0,1497.0,Petrol,0.1808108436013733,120848.0,117.6,First Owner,0.1513159043723507,7.18
Manual,0.13063448358318142,Sedan,0.5776796017468651,Swift Dzire VXI,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,22.41,2015.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,36888.0,88.5,Second Owner,0.6196441032904012,3.78
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Baleno Delta Diesel,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,27.39,2018.0,Jaipur,1.2805577942736048,Comprehensive,0.44691375314468196,5.0,1248.0,Diesel,0.5145358569867878,83083.0,74.0,First Owner,0.1513159043723507,6.75
Manual,0.13063448358318142,SUV,0.6002632621852876,Thar CRDe,0.29955356632334845,Mahindra,baixa,0.2695348073865004,16.55,2018.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,6.0,2498.0,Diesel,0.5145358569867878,59889.0,105.0,First Owner,0.1513159043723507,9.85
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Freestyle Titanium Petrol BSIV,0.29955356632334845,Ford,baixa,0.2695348073865004,19.0,2018.0,Hyderabad,1.027129429868669,Zero Dep,1.3090775235586007,5.0,1194.0,Petrol,0.1808108436013733,45600.0,94.6,First Owner,0.1513159043723507,5.5
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Etios Liva GD,0.5993676774303471,Toyota,média-baixa,0.9847733374715463,23.59,2012.0,Chennai,1.130591051963374,Comprehensive,0.44691375314468196,5.0,1364.0,Diesel,0.5145358569867878,74000.0,103.88974615994809,First Owner,0.1513159043723507,4.25
Automatic,0.5851602224980227,SUV,0.6002632621852876,XUV500 W7 AT BSIV,0.29955356632334845,Mahindra,baixa,0.2695348073865004,15.1,2019.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,7.0,2179.0,Diesel,0.5145358569867878,80000.0,152.8,First Owner,0.1513159043723507,15.0
Manual,0.13063448358318142,Hatchback,0.36313833386560074,i20 Asta 1.2,0.29955356632334845,Hyundai,baixa,0.2695348073865004,18.6,2017.0,Hyderabad,1.027129429868669,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,26997.0,81.8,First Owner,0.1513159043723507,6.68
Automatic,0.5851602224980227,SUV,0.6002632621852876,Hector Sharp CVT,0.6877978260236047,MG,média-baixa,0.9847733374715463,20.36,2022.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1451.0,Petrol,0.1808108436013733,10000.0,141.0,Second Owner,0.6196441032904012,21.0
Manual,0.13063448358318142,Hatchback,0.36313833386560074,i10 Sportz,0.5993676774303471,Hyundai,baixa,0.2695348073865004,16.38,2011.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,63386.0,78.9,First Owner,0.1513159043723507,2.46
Automatic,0.5851602224980227,SUV,0.6002632621852876,F-Pace Prestige 2.0 AWD,0.29955356632334845,Jaguar,média-alta,1.64771746835462,18.2,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1999.0,Diesel,0.5145358569867878,56000.0,177.0,First Owner,0.1513159043723507,43.0
Automatic,0.5851602224980227,Hatchback,0.36313833386560074,Jazz V CVT,0.29955356632334845,Honda,baixa,0.2695348073865004,22.77,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1199.0,Petrol,0.1808108436013733,47000.0,88.7,First Owner,0.1513159043723507,7.75
Manual,0.13063448358318142,SUV,0.6002632621852876,Ecosport 1.5 TDCi Platinum Edition BSIV,0.29955356632334845,Ford,baixa,0.2695348073865004,17.0,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1498.0,Diesel,0.5145358569867878,70681.0,98.5,First Owner,0.1513159043723507,7.33
Manual,0.13063448358318142,Sedan,0.5776796017468651,Verna VTVT 1.6 SX,0.6877978260236047,Hyundai,baixa,0.2695348073865004,17.6,2020.0,Gurgaon,1.2221060330847242,Third Party,0.2561672213768721,5.0,1591.0,Petrol,0.1808108436013733,30000.0,121.3,First Owner,0.1513159043723507,8.5
Automatic,0.5851602224980227,SUV,0.6002632621852876,Creta 1.6 SX Automatic Diesel,0.29955356632334845,Hyundai,baixa,0.2695348073865004,18.15,2019.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1582.0,Diesel,0.5145358569867878,56000.0,126.2,First Owner,0.1513159043723507,15.75
Manual,0.13063448358318142,MUV,1.3502737398232225,Ertiga Tour STD CNG 2019-2022,0.6877978260236047,Maruti,muito baixa,0.5146410003069729,17.4,2022.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,7.0,1462.0,CNG,1.5242096868527688,30000.0,91.1,First Owner,0.1513159043723507,11.5
Manual,0.13063448358318142,Hatchback,0.36313833386560074,KUV 100 NXT G80 K6 Plus,0.29955356632334845,Mahindra,baixa,0.2695348073865004,18.6,2018.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,6.0,1198.0,Petrol,0.1808108436013733,60000.0,82.0,Second Owner,0.6196441032904012,3.95
Automatic,0.5851602224980227,Hatchback,0.36313833386560074,i20 Sportz Plus CVT BSIV,0.29955356632334845,Hyundai,baixa,0.2695348073865004,19.34,2019.0,Chandigarh,1.5940326093918438,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,23717.0,81.8,Second Owner,0.6196441032904012,7.34
Manual,0.13063448358318142,Hatchback,0.36313833386560074,i20 Asta Option BSIV,0.29955356632334845,Hyundai,baixa,0.2695348073865004,21.4,2019.0,Hyderabad,1.027129429868669,Zero Dep,1.3090775235586007,5.0,1197.0,Petrol,0.1808108436013733,28438.0,81.8,Second Owner,0.6196441032904012,7.59
Manual,0.13063448358318142,MUV,1.3502737398232225,Ertiga ZXI Petrol,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,11.3,2018.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,7.0,1462.0,Petrol,0.1808108436013733,68796.0,103.0,First Owner,0.1513159043723507,9.0
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Baleno 1.2 Zeta,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,20.7,2017.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,40356.0,83.1,First Owner,0.1513159043723507,7.12
Manual,0.13063448358318142,SUV,0.6002632621852876,Creta E Diesel BSVI,0.6877978260236047,Hyundai,baixa,0.2695348073865004,14.84,2021.0,Kolkata,1.1705962136349577,Comprehensive,0.44691375314468196,5.0,1493.0,Diesel,0.5145358569867878,19000.0,113.9,First Owner,0.1513159043723507,10.49
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Grand i10 Nios Sportz,0.6877978260236047,Hyundai,baixa,0.2695348073865004,20.71,2022.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,30000.0,81.8,First Owner,0.1513159043723507,7.5
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Swift VDI,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,17.7,2012.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,55544.0,74.0,Second Owner,0.6196441032904012,4.54
Manual,0.13063448358318142,Hatchback,0.36313833386560074,RediGO A,0.6877978260236047,Datsun,muito baixa,0.5146410003069729,17.05,2021.0,Chennai,1.130591051963374,Comprehensive,0.44691375314468196,5.0,799.0,Petrol,0.1808108436013733,14811.0,53.6,First Owner,0.1513159043723507,4.08
Manual,0.13063448358318142,Sedan,0.5776796017468651,Verna SX,0.6877978260236047,Hyundai,baixa,0.2695348073865004,18.16,2022.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,5500.0,113.1,First Owner,0.1513159043723507,11.25
Manual,0.13063448358318142,SUV,0.6002632621852876,Ecosport 1.5 Ti VCT MT Trend,0.5993676774303471,Ford,baixa,0.2695348073865004,16.0,2014.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1499.0,Petrol,0.1808108436013733,50219.0,110.0,First Owner,0.1513159043723507,4.08
Automatic,0.5851602224980227,SUV,0.6002632621852876,Nexon XMA AMT BSVI,0.6877978260236047,Tata,baixa,0.2695348073865004,18.7,2021.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1199.0,Petrol,0.1808108436013733,14127.0,118.3,Second Owner,0.6196441032904012,9.15
Manual,0.13063448358318142,Sedan,0.5776796017468651,Aspire 1.2 Ti-VCT Trend,0.29955356632334845,Ford,baixa,0.2695348073865004,17.0,2017.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1196.0,Petrol,0.1808108436013733,40000.0,86.8,First Owner,0.1513159043723507,4.5
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Spark 1.0 PS,0.5993676774303471,Chevrolet,muito baixa,0.5146410003069729,14.8,2010.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,995.0,Petrol,0.1808108436013733,80000.0,62.14,Third Owner,1.3553447922231374,0.85
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Jazz 1.2 V i VTEC,0.29955356632334845,Honda,baixa,0.2695348073865004,17.7,2016.0,Chennai,1.130591051963374,Comprehensive,0.44691375314468196,5.0,1199.0,Petrol,0.1808108436013733,69425.0,88.7,First Owner,0.1513159043723507,5.5
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Verna VTVT 1.6 AT SX Option,0.29955356632334845,Hyundai,baixa,0.2695348073865004,15.74,2017.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1591.0,Petrol,0.1808108436013733,30000.0,121.3,First Owner,0.1513159043723507,9.21
Automatic,0.5851602224980227,SUV,0.6002632621852876,Ecosport 1.5 Petrol Trend Plus AT BSIV,0.29955356632334845,Ford,baixa,0.2695348073865004,18.3,2019.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1497.0,Petrol,0.1808108436013733,33000.0,121.3,Second Owner,0.6196441032904012,9.0
Automatic,0.5851602224980227,MUV,1.3502737398232225,Carens Prestige Plus DCT BSVI,0.6877978260236047,Kia,média-baixa,0.9847733374715463,15.6,2022.0,Delhi,0.768863215945781,Comprehensive,0.44691375314468196,7.0,1482.0,Petrol,0.1808108436013733,11000.0,157.8,First Owner,0.1513159043723507,16.5
Manual,0.13063448358318142,Sedan,0.5776796017468651,Verna VTVT 1.6 EX,0.29955356632334845,Hyundai,baixa,0.2695348073865004,15.68,2017.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1591.0,Petrol,0.1808108436013733,23750.0,121.3,First Owner,0.1513159043723507,8.0
Automatic,0.5851602224980227,Sedan,0.5776796017468651,Verna 1.6 SX VTVT AT,0.5993676774303471,Hyundai,baixa,0.2695348073865004,18.9,2014.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1591.0,Petrol,0.1808108436013733,100000.0,121.3,Second Owner,0.6196441032904012,4.0
Manual,0.13063448358318142,Sedan,0.5776796017468651,Cruze LTZ,0.5993676774303471,Chevrolet,muito baixa,0.5146410003069729,24.2,2011.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1991.0,Diesel,0.5145358569867878,80000.0,147.9,Second Owner,0.6196441032904012,2.5
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City V AT,0.5993676774303471,Honda,baixa,0.2695348073865004,14.11,2011.0,Mumbai,0.9237651759315242,Comprehensive,0.44691375314468196,5.0,1497.0,Petrol,0.1808108436013733,63000.0,116.3,Second Owner,0.6196441032904012,2.95
Automatic,0.5851602224980227,SUV,0.6002632621852876,Rover Range Rover Evoque 2.0 TD4 SE,0.29955356632334845,Land,muito alta,2.3045162492625475,16.35,2018.0,Kolkata,1.1705962136349577,Third Party,0.2561672213768721,5.0,1999.0,Diesel,0.5145358569867878,51620.0,177.0,Second Owner,0.6196441032904012,34.0
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Wagon R VXI,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,20.36,2011.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,60014.0,67.1,Second Owner,0.6196441032904012,2.75
Manual,0.13063448358318142,MUV,1.3502737398232225,Mobilio S i-DTEC,0.5993676774303471,Honda,baixa,0.2695348073865004,22.05,2014.0,Ahmedabad,1.1106443702845317,Comprehensive,0.44691375314468196,7.0,1498.0,Diesel,0.5145358569867878,90000.0,98.6,First Owner,0.1513159043723507,5.5
Automatic,0.5851602224980227,MUV,1.3502737398232225,Carnival Prestige,0.6877978260236047,Kia,média-baixa,0.9847733374715463,15.8,2020.0,Bangalore,0.8686148605655614,Zero Dep,1.3090775235586007,7.0,2199.0,Diesel,0.5145358569867878,42885.0,197.2,First Owner,0.1513159043723507,29.75
Automatic,0.5851602224980227,SUV,0.6002632621852876,Nexon XZA Plus DualTone Roof AMT,0.6877978260236047,Tata,baixa,0.2695348073865004,17.01,2021.0,Jaipur,1.2805577942736048,Comprehensive,0.44691375314468196,5.0,1199.0,Petrol,0.1808108436013733,38323.0,118.3,First Owner,0.1513159043723507,10.25
Manual,0.13063448358318142,Hatchback,0.36313833386560074,i10 Sportz,0.5993676774303471,Hyundai,baixa,0.2695348073865004,17.4,2012.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1197.0,Petrol,0.1808108436013733,70000.0,78.9,Second Owner,0.6196441032904012,2.75
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Alto 800 VXI Plus BSVI,0.6877978260236047,Maruti,muito baixa,0.5146410003069729,23.95,2021.0,Delhi,0.768863215945781,Comprehensive,0.44691375314468196,5.0,796.0,Petrol,0.1808108436013733,10000.0,47.3,First Owner,0.1513159043723507,3.9
Manual,0.13063448358318142,Sedan,0.5776796017468651,Vento IPL II Petrol Highline,0.5993676774303471,Volkswagen,baixa,0.2695348073865004,19.17,2011.0,Mumbai,0.9237651759315242,Third Party,0.2561672213768721,5.0,1598.0,Petrol,0.1808108436013733,120000.0,103.56,Second Owner,0.6196441032904012,2.5
Manual,0.13063448358318142,Sedan,0.5776796017468651,Verna 1.6 SX VTVT,0.5993676774303471,Hyundai,baixa,0.2695348073865004,19.0,2012.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1591.0,Petrol,0.1808108436013733,120000.0,121.3,First Owner,0.1513159043723507,3.4
Manual,0.13063448358318142,Sedan,0.5776796017468651,City i VTEC SV,0.29955356632334845,Honda,baixa,0.2695348073865004,18.0,2015.0,Mumbai,0.9237651759315242,Comprehensive,0.44691375314468196,5.0,1497.0,Petrol,0.1808108436013733,41585.0,117.3,First Owner,0.1513159043723507,5.94
Automatic,0.5851602224980227,Hatchback,0.36313833386560074,Alto K10 VXI AMT,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,18.0,2014.0,Chandigarh,1.5940326093918438,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,80000.0,67.0,Fifth Owner,2.5865230076130983,2.5
Manual,0.13063448358318142,SUV,0.6002632621852876,Kiger RXL,0.6877978260236047,Renault,baixa,0.2695348073865004,17.8,2021.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,999.0,Petrol,0.1808108436013733,20537.0,71.0,Second Owner,0.6196441032904012,6.43
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Freestyle Titanium Petrol BSIV,0.29955356632334845,Ford,baixa,0.2695348073865004,18.0,2018.0,Bangalore,0.8686148605655614,Third Party,0.2561672213768721,5.0,1194.0,Petrol,0.1808108436013733,54813.0,94.6,First Owner,0.1513159043723507,5.77
Manual,0.13063448358318142,SUV,0.6002632621852876,Venue SX Sport iMT,0.6877978260236047,Hyundai,baixa,0.2695348073865004,20.0,2021.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,998.0,Petrol,0.1808108436013733,30000.0,118.3,First Owner,0.1513159043723507,10.2
Manual,0.13063448358318142,Sedan,0.5776796017468651,Amaze SX i-VTEC,0.5993676774303471,Honda,baixa,0.2695348073865004,26.1,2014.0,Ahmedabad,1.1106443702845317,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,64000.0,86.7,Second Owner,0.6196441032904012,3.3
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Swift Vdi BSIII,1.4137533286638495,Maruti,muito baixa,0.5146410003069729,21.4,2009.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1248.0,Diesel,0.5145358569867878,120000.0,73.97,Second Owner,0.6196441032904012,2.5
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City i VTEC CVT VX,0.29955356632334845,Honda,baixa,0.2695348073865004,19.67,2016.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,70000.0,117.3,Second Owner,0.6196441032904012,6.6
Manual,0.13063448358318142,Hatchback,0.36313833386560074,i20 Sportz Turbo iMT,0.6877978260236047,Hyundai,baixa,0.2695348073865004,12.8,2021.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,998.0,Petrol,0.1808108436013733,6000.0,118.3,Second Owner,0.6196441032904012,8.75
Manual,0.13063448358318142,Sedan,0.5776796017468651,Aspire Trend Diesel BSIV,0.29955356632334845,Ford,baixa,0.2695348073865004,22.07,2019.0,Hyderabad,1.027129429868669,Third Party,0.2561672213768721,5.0,1498.0,Diesel,0.5145358569867878,60000.0,99.2,First Owner,0.1513159043723507,5.9
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Baleno 1.2 Delta,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,26.2,2018.0,Pune,1.0951613137788256,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,74325.0,83.1,First Owner,0.1513159043723507,6.7
Manual,0.13063448358318142,SUV,0.6002632621852876,Creta 1.6 CRDi SX,0.29955356632334845,Hyundai,baixa,0.2695348073865004,18.06,2017.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1582.0,Diesel,0.5145358569867878,110000.0,126.2,First Owner,0.1513159043723507,8.5
Manual,0.13063448358318142,MUV,1.3502737398232225,Innova 2.5 G (Diesel) 8 Seater BS III,1.4137533286638495,Toyota,média-baixa,0.9847733374715463,14.5,2007.0,Jaipur,1.2805577942736048,Third Party,0.2561672213768721,8.0,2494.0,Diesel,0.5145358569867878,120000.0,102.0,Second Owner,0.6196441032904012,2.85
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Polo Diesel Highline 1.2L,0.5993676774303471,Volkswagen,baixa,0.2695348073865004,22.38,2013.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1199.0,Diesel,0.5145358569867878,80000.0,73.9,First Owner,0.1513159043723507,3.4
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Wagon R LXI CNG,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,21.5,2012.0,Gurgaon,1.2221060330847242,Comprehensive,0.44691375314468196,5.0,998.0,CNG,1.5242096868527688,71713.0,58.2,First Owner,0.1513159043723507,2.43
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Micra XE,0.5993676774303471,Nissan,baixa,0.2695348073865004,20.0,2010.0,Delhi,0.768863215945781,Third Party,0.2561672213768721,5.0,1198.0,Petrol,0.1808108436013733,100000.0,75.0,First Owner,0.1513159043723507,1.05
Automatic,0.5851602224980227,Sedan,0.5776796017468651,City 1.5 GXI CVT,0.29955356632334845,Honda,baixa,0.2695348073865004,21.4,2017.0,Pune,1.0951613137788256,Third Party,0.2561672213768721,5.0,1423.1701441170144,Petrol,0.1808108436013733,108648.0,103.88974615994809,First Owner,0.1513159043723507,8.1
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Swift VXI,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,22.41,2015.0,Bangalore,0.8686148605655614,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,62223.0,88.5,Second Owner,0.6196441032904012,5.06
Automatic,0.5851602224980227,SUV,0.6002632621852876,Nexon 1.5 Revotorq XZA Plus,0.29955356632334845,Tata,baixa,0.2695348073865004,34.05,2018.0,Mumbai,0.9237651759315242,Comprehensive,0.44691375314468196,5.0,1497.0,Diesel,0.5145358569867878,109357.0,108.5,First Owner,0.1513159043723507,8.42
Manual,0.13063448358318142,MUV,1.3502737398232225,Triber RXE BSVI,0.6877978260236047,Renault,baixa,0.2695348073865004,20.51,2021.0,Bangalore,0.8686148605655614,Not Available,1.4145877083285747,7.0,999.0,Petrol,0.1808108436013733,24317.0,71.0,First Owner,0.1513159043723507,7.0
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Baleno 1.2 Delta,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,17.8,2017.0,Chennai,1.130591051963374,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,54024.0,83.1,First Owner,0.1513159043723507,5.75
Manual,0.13063448358318142,Sedan,0.5776796017468651,Swift Dzire VXI,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,33.0,2014.0,Ahmedabad,1.1106443702845317,Comprehensive,0.44691375314468196,5.0,1197.0,Petrol,0.1808108436013733,42776.0,88.5,First Owner,0.1513159043723507,4.64
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Wagon R LXI CNG BSVI,0.6877978260236047,Maruti,muito baixa,0.5146410003069729,13.68,2022.0,Chandigarh,1.5940326093918438,Comprehensive,0.44691375314468196,5.0,998.0,CNG,1.5242096868527688,1962.0,55.9,First Owner,0.1513159043723507,5.58
Manual,0.13063448358318142,MUV,1.3502737398232225,Ertiga VXI,0.5993676774303471,Maruti,muito baixa,0.5146410003069729,21.74,2014.0,Gurgaon,1.2221060330847242,Comprehensive,0.44691375314468196,7.0,1462.0,Petrol,0.1808108436013733,18866.0,101.6,First Owner,0.1513159043723507,6.47
Manual,0.13063448358318142,Sedan,0.5776796017468651,City i VTEC S,0.29955356632334845,Honda,baixa,0.2695348073865004,16.36,2017.0,Chennai,1.130591051963374,Third Party,0.2561672213768721,5.0,1497.0,Petrol,0.1808108436013733,60000.0,117.3,First Owner,0.1513159043723507,7.25
Manual,0.13063448358318142,Hatchback,0.36313833386560074,Alto 800 LXI CNG,0.29955356632334845,Maruti,muito baixa,0.5146410003069729,18.0,2019.0,Mumbai,0.9237651759315242,Comprehensive,0.44691375314468196,5.0,796.0,CNG,1.5242096868527688,88667.0,47.3,First Owner,0.1513159043723507,3.9
