marca,id_marcas,engine_capacity,id_insurance,insurance,id_transmissao,transmission_type,ano,kms_driven,owner_type,id_owner_type,fuel_type,id_fuel_type,max_power,seats,mileage,id_body_type,body_type,id_city,city,resale_price_Lakh
Tata,1.2308372911621728,1199.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,30910.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.8,5.0,23.84,0.36411207029700055,Hatchback,1.0961020230412228,Pune,5.66
Honda,0.9762380635245456,1199.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2018.0,48089.0,Third Owner,1.365235730644157,Petrol,0.18033354506727076,88.7,5.0,17.5,0.5988691236058242,SUV,1.281577182241788,Jaipur,6.64
Honda,0.9762380635245456,1497.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,51000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,117.3,5.0,17.4,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,5.65
Tata,1.2308372911621728,1956.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2021.0,30000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,167.6,7.0,14.08,0.5988691236058242,SUV,0.9227099304234485,Mumbai,23.0
Maruti,0.5414395158001966,1197.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2019.0,61113.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,1.170307007311498,Kolkata,6.87
BMW,1.639363577871149,2993.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2021.0,31738.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,261.4,4.0,17.66,0.5780531058996504,Sedan,1.0961020230412228,Pune,115.0
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,30000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,81.8,5.0,17.52,0.5988691236058242,SUV,0.7676996810762409,Delhi,7.85
Volkswagen,1.488427805103007,1598.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,80000.0,Third Owner,1.365235730644157,Petrol,0.18033354506727076,103.5,5.0,16.09,0.5780531058996504,Sedan,0.8683204154856445,Bangalore,5.95
BMW,1.639363577871149,1995.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2018.0,36000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,187.7,5.0,22.48,0.5780531058996504,Sedan,0.7676996810762409,Delhi,38.75
Renault,1.4194933942368804,999.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2021.0,14608.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,98.6,5.0,18.24,0.5988691236058242,SUV,0.8683204154856445,Bangalore,9.6
Renault,1.4194933942368804,999.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2019.0,25000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,21.74,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,3.49
Renault,1.4194933942368804,999.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,30000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,67.0,5.0,23.01,0.36411207029700055,Hatchback,1.170307007311498,Kolkata,3.1
Tata,1.2308372911621728,1497.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2019.0,46034.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,108.5,5.0,21.5,0.5988691236058242,SUV,1.0271992077985115,Hyderabad,10.22
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2013.0,50824.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.5,5.0,22.38,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,4.55
Honda,0.9762380635245456,1497.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2017.0,120848.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.6,5.0,18.0,0.5780531058996504,Sedan,0.8683204154856445,Bangalore,7.18
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,36888.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,88.5,5.0,22.41,0.5780531058996504,Sedan,0.7676996810762409,Delhi,3.78
Maruti,0.5414395158001966,1248.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2018.0,83083.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,74.0,5.0,27.39,0.36411207029700055,Hatchback,1.281577182241788,Jaipur,6.75
Mahindra,1.3292636489263243,2498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,59889.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,105.0,6.0,16.55,0.5988691236058242,SUV,0.8683204154856445,Bangalore,9.85
Ford,1.4718160923587613,1194.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2018.0,45600.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,94.6,5.0,19.0,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,5.5
Mahindra,1.3292636489263243,2179.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,80000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,152.8,7.0,15.1,0.5988691236058242,SUV,1.0271992077985115,Hyderabad,15.0
Hyundai,0.6776651860522321,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,26997.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,18.6,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,6.68
MG,1.9460707064268206,1451.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2022.0,10000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,141.0,5.0,0.0,0.5988691236058242,SUV,0.7676996810762409,Delhi,21.0
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2011.0,63386.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,78.9,5.0,20.36,0.36411207029700055,Hatchback,1.0961020230412228,Pune,2.46
Jaguar,2.2645914342511375,1999.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2017.0,56000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,177.0,5.0,16.38,0.5988691236058242,SUV,0.8683204154856445,Bangalore,43.0
Honda,0.9762380635245456,1199.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2017.0,47000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.7,5.0,18.2,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,7.75
Ford,1.4718160923587613,1498.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,70681.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.5,5.0,22.77,0.5988691236058242,SUV,0.8683204154856445,Bangalore,7.33
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2020.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,17.0,0.5780531058996504,Sedan,1.2231987490929124,Gurgaon,8.5
Hyundai,0.6776651860522321,1582.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2019.0,56000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,126.2,5.0,17.6,0.5988691236058242,SUV,0.8683204154856445,Bangalore,15.75
Maruti,0.5414395158001966,1462.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2022.0,30000.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,91.1,7.0,0.0,1.347596982231442,MUV,0.7676996810762409,Delhi,11.5
Mahindra,1.3292636489263243,1198.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,60000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,82.0,6.0,18.15,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,3.95
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,23717.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,81.8,5.0,17.4,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,7.34
Hyundai,0.6776651860522321,1197.0,1.30640076596682,Zero Dep,0.1313588447382279,Manual,2019.0,28438.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,81.8,5.0,18.6,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,7.59
Maruti,0.5414395158001966,1462.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2018.0,68796.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,103.0,7.0,19.34,1.347596982231442,MUV,0.8683204154856445,Bangalore,9.0
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,40356.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,7.12
Hyundai,0.6776651860522321,1493.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2021.0,19000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,113.9,5.0,0.0,0.5988691236058242,SUV,1.170307007311498,Kolkata,10.49
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2022.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,20.7,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,7.5
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2012.0,55544.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,74.0,5.0,22.9,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,4.54
Datsun,2.2141004419878767,799.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2021.0,14811.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,53.6,5.0,20.71,0.36411207029700055,Hatchback,1.13052790997428,Chennai,4.08
Hyundai,0.6776651860522321,1497.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2022.0,5500.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,113.1,5.0,17.7,0.5780531058996504,Sedan,1.170307007311498,Kolkata,11.25
Ford,1.4718160923587613,1499.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2014.0,50219.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,110.0,5.0,15.8,0.5988691236058242,SUV,0.7676996810762409,Delhi,4.08
Tata,1.2308372911621728,1199.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2021.0,14127.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,118.3,5.0,17.05,0.5988691236058242,SUV,0.8683204154856445,Bangalore,9.15
Ford,1.4718160923587613,1196.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,40000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,86.8,5.0,18.16,0.5780531058996504,Sedan,1.1117169408591543,Ahmedabad,4.5
Chevrolet,2.024110573415636,995.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2010.0,80000.0,Third Owner,1.365235730644157,Petrol,0.18033354506727076,62.14,5.0,16.0,0.36411207029700055,Hatchback,1.1117169408591543,Ahmedabad,0.85
Honda,0.9762380635245456,1199.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2016.0,69425.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.7,5.0,18.7,0.36411207029700055,Hatchback,1.13052790997428,Chennai,5.5
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2017.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,17.0,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,9.21
Ford,1.4718160923587613,1497.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2019.0,33000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,121.3,5.0,14.8,0.5988691236058242,SUV,0.8683204154856445,Bangalore,9.0
Kia,1.7458972517967248,1482.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2022.0,11000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,157.8,7.0,0.0,1.347596982231442,MUV,0.7676996810762409,Delhi,16.5
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,23750.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,17.7,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,8.0
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2014.0,100000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,121.3,5.0,15.74,0.5780531058996504,Sedan,0.7676996810762409,Delhi,4.0
Chevrolet,2.024110573415636,1991.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2011.0,80000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,147.9,5.0,18.3,0.5780531058996504,Sedan,0.7676996810762409,Delhi,2.5
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2011.0,63000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,116.3,5.0,15.6,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,2.95
Land,2.4203441182736567,1999.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2018.0,51620.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,177.0,5.0,15.68,0.5988691236058242,SUV,1.170307007311498,Kolkata,34.0
Maruti,0.5414395158001966,998.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2011.0,60014.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,67.1,5.0,18.9,0.36411207029700055,Hatchback,1.13052790997428,Chennai,2.75
Honda,0.9762380635245456,1498.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,90000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.6,7.0,24.2,1.347596982231442,MUV,1.1117169408591543,Ahmedabad,5.5
Kia,1.7458972517967248,2199.0,1.30640076596682,Zero Dep,0.5831023826138171,Automatic,2020.0,42885.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,197.2,7.0,14.11,1.347596982231442,MUV,0.8683204154856445,Bangalore,29.75
Tata,1.2308372911621728,1199.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2021.0,38323.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,118.3,5.0,16.35,0.5988691236058242,SUV,1.281577182241788,Jaipur,10.25
Hyundai,0.6776651860522321,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2012.0,70000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,78.9,5.0,20.36,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,2.75
Maruti,0.5414395158001966,796.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2021.0,10000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,47.3,5.0,22.05,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,3.9
Volkswagen,1.488427805103007,1598.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2011.0,120000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,103.56,5.0,15.8,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,2.5
Hyundai,0.6776651860522321,1591.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2012.0,120000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,121.3,5.0,17.01,0.5780531058996504,Sedan,1.0271992077985115,Hyderabad,3.4
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,41585.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.3,5.0,17.4,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,5.94
Maruti,0.5414395158001966,998.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2014.0,80000.0,Fifth Owner,2.571611793604306,Petrol,0.18033354506727076,67.0,5.0,23.95,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,2.5
Renault,1.4194933942368804,999.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,20537.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,71.0,5.0,19.17,0.5988691236058242,SUV,1.1117169408591543,Ahmedabad,6.43
Ford,1.4718160923587613,1194.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,54813.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,94.6,5.0,19.0,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,5.77
Hyundai,0.6776651860522321,998.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2021.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,118.3,5.0,18.0,0.5988691236058242,SUV,1.0271992077985115,Hyderabad,10.2
Honda,0.9762380635245456,1198.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2014.0,64000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,86.7,5.0,18.0,0.5780531058996504,Sedan,1.1117169408591543,Ahmedabad,3.3
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2009.0,120000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,73.97,5.0,17.8,0.36411207029700055,Hatchback,1.0271992077985115,Hyderabad,2.5
Honda,0.9762380635245456,1497.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2016.0,70000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,117.3,5.0,18.0,0.5780531058996504,Sedan,0.7676996810762409,Delhi,6.6
Hyundai,0.6776651860522321,998.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2021.0,6000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,118.3,5.0,20.0,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,8.75
Ford,1.4718160923587613,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,60000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,99.2,5.0,26.1,0.5780531058996504,Sedan,1.0271992077985115,Hyderabad,5.9
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2018.0,74325.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,1.0961020230412228,Pune,6.7
Hyundai,0.6776651860522321,1582.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,110000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,126.2,5.0,19.67,0.5988691236058242,SUV,1.13052790997428,Chennai,8.5
Toyota,1.3828395027895357,2494.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2007.0,120000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,102.0,8.0,12.8,1.347596982231442,MUV,1.281577182241788,Jaipur,2.85
Volkswagen,1.488427805103007,1199.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2013.0,80000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,73.9,5.0,22.07,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,3.4
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2012.0,71713.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,58.2,5.0,26.2,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,2.43
Nissan,1.9576525789766357,1198.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2010.0,100000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,75.0,5.0,18.06,0.36411207029700055,Hatchback,0.7676996810762409,Delhi,1.05
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2015.0,62223.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,88.5,5.0,22.38,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,5.06
Tata,1.2308372911621728,1497.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2018.0,109357.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,108.5,5.0,21.5,0.5988691236058242,SUV,0.9227099304234485,Mumbai,8.42
Renault,1.4194933942368804,999.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2021.0,24317.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,71.0,7.0,20.0,1.347596982231442,MUV,0.8683204154856445,Bangalore,7.0
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,54024.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.1,5.0,21.4,0.36411207029700055,Hatchback,1.13052790997428,Chennai,5.75
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,42776.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,88.5,5.0,22.41,0.5780531058996504,Sedan,1.1117169408591543,Ahmedabad,4.64
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2022.0,1962.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,55.9,5.0,34.05,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,5.58
Maruti,0.5414395158001966,1462.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,18866.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,101.6,7.0,20.51,1.347596982231442,MUV,1.2231987490929124,Gurgaon,6.47
Honda,0.9762380635245456,1497.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,60000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.3,5.0,17.8,0.5780531058996504,Sedan,1.13052790997428,Chennai,7.25
Maruti,0.5414395158001966,796.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2019.0,88667.0,First Owner,0.15046506698925197,CNG,1.5302191084460808,47.3,5.0,33.0,0.36411207029700055,Hatchback,0.9227099304234485,Mumbai,3.9
Toyota,1.3828395027895357,2393.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2018.0,50000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,147.8,7.0,13.68,1.347596982231442,MUV,1.0271992077985115,Hyderabad,20.5
Renault,1.4194933942368804,999.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2021.0,31754.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,21.74,0.36411207029700055,Hatchback,1.13052790997428,Chennai,4.73
Jaguar,2.2645914342511375,2179.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2013.0,70000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,187.7,5.0,16.36,0.5780531058996504,Sedan,1.0271992077985115,Hyderabad,17.5
Honda,0.9762380635245456,1497.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2019.0,30000.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,117.6,5.0,18.0,0.5780531058996504,Sedan,0.7676996810762409,Delhi,10.25
Honda,0.9762380635245456,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2014.0,60000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.6,5.0,25.8,0.5780531058996504,Sedan,0.7676996810762409,Delhi,3.2
Mahindra,1.3292636489263243,1497.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2020.0,66590.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,121.0,8.0,17.3,1.347596982231442,MUV,1.0271992077985115,Hyderabad,11.0
Tata,1.2308372911621728,1198.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,23394.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,108.5,5.0,17.0,0.5988691236058242,SUV,1.2231987490929124,Gurgaon,9.17
Maruti,0.5414395158001966,1197.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,51193.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,81.8,5.0,21.21,0.36411207029700055,Hatchback,1.593888188315458,Chandigarh,5.38
Maruti,0.5414395158001966,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2013.0,92285.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,85.8,5.0,18.6,0.36411207029700055,Hatchback,0.8683204154856445,Bangalore,4.31
Volkswagen,1.488427805103007,1198.0,1.4186443333957626,Not Available,0.1313588447382279,Manual,2013.0,96966.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,73.9,5.0,16.47,0.36411207029700055,Hatchback,1.4985046952688743,Lucknow,2.45
Maruti,0.5414395158001966,1298.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2010.0,62259.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,85.8,5.0,17.5,0.5780531058996504,Sedan,0.9227099304234485,Mumbai,2.31
Tata,1.2308372911621728,1199.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2017.0,29594.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,83.8,5.0,23.84,0.36411207029700055,Hatchback,1.13052790997428,Chennai,4.98
Honda,0.9762380635245456,1799.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2011.0,70000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,130.2,5.0,13.9,0.5780531058996504,Sedan,0.7676996810762409,Delhi,3.5
Hyundai,0.6776651860522321,1197.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,31600.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,82.0,5.0,18.9,0.36411207029700055,Hatchback,1.2231987490929124,Gurgaon,4.65
Ford,1.4718160923587613,1498.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,42354.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,98.9,5.0,23.0,0.5988691236058242,SUV,1.0961020230412228,Pune,9.52
Tata,1.2308372911621728,1199.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2017.0,60000.0,Second Owner,0.6203282546085825,Petrol,0.18033354506727076,84.0,5.0,20.3,0.5780531058996504,Sedan,1.0961020230412228,Pune,4.5
Mahindra,1.3292636489263243,2179.0,0.2566333215136202,Third Party,0.5831023826138171,Automatic,2019.0,30000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,152.8,7.0,15.1,0.5988691236058242,SUV,1.2231987490929124,Gurgaon,16.0
Maruti,0.5414395158001966,1248.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2014.0,79000.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,74.0,5.0,22.9,0.36411207029700055,Hatchback,0.9227099304234485,Mumbai,4.8
Maruti,0.5414395158001966,998.0,0.44540820843258205,Comprehensive,0.5831023826138171,Automatic,2016.0,27887.0,First Owner,0.15046506698925197,Petrol,0.18033354506727076,67.0,5.0,23.1,0.36411207029700055,Hatchback,1.0961020230412228,Pune,5.0
Maruti,0.5414395158001966,1248.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2015.0,80000.0,Third Owner,1.365235730644157,Diesel,0.5149186383392457,73.9,5.0,23.2,0.36411207029700055,Hatchback,1.13052790997428,Chennai,2.0
Maruti,0.5414395158001966,1248.0,0.44540820843258205,Comprehensive,0.1313588447382279,Manual,2017.0,65275.0,Second Owner,0.6203282546085825,Diesel,0.5149186383392457,88.5,5.0,23.65,0.5988691236058242,SUV,0.9227099304234485,Mumbai,6.92
Toyota,1.3828395027895357,2393.0,0.2566333215136202,Third Party,0.1313588447382279,Manual,2019.0,50000.0,First Owner,0.15046506698925197,Diesel,0.5149186383392457,147.8,7.0,13.68,1.347596982231442,MUV,0.7676996810762409,Delhi,17.0
