id_transmissao,transmission_type,body_type,id_body_type,modelo,id_modelos,marca,id_categoria_marca,ano,max_power,max_power_group,id_max_power_group,resale_price_Lakh
0.1313588447382279,Manual,SUV,0.5988691236058242,Bolero B6 Opt BSVI,3.525854303043631,Mahindra,0.07353108606611604,2021.0,74.9,0-100 bhp,0.20664410886178067,8.75
0.1313588447382279,Manual,Hatchback,0.36411207029700055,Tiago XZ Plus,3.086521609213368,Tata,0.07353108606611604,2020.0,83.8,0-100 bhp,0.20664410886178067,5.64
0.5831023826138171,Automatic,Sedan,0.5780531058996504,3 Series Gran Limousine 330 Li Luxury Line,3.650793039651931,BMW,1.5067380125965582,2022.0,254.7,200-300 bhp,1.7586984369614505,58.5
0.1313588447382279,Manual,Sedan,0.5780531058996504,Amaze S Petrol BSIV,2.747703052659987,Honda,0.07353108606611604,2016.0,88.7,0-100 bhp,0.20664410886178067,4.77
0.1313588447382279,Manual,SUV,0.5988691236058242,Vitara Brezza ZDi,2.747703052659987,Maruti,0.07353108606611604,2017.0,88.5,0-100 bhp,0.20664410886178067,8.5
0.1313588447382279,Manual,Sedan,0.5780531058996504,Swift Dzire VXI 1.2,2.428944290035574,Maruti,0.07353108606611604,2018.0,81.8,0-100 bhp,0.20664410886178067,5.41
0.5831023826138171,Automatic,Sedan,0.5780531058996504,Elantra 2.0 SX Option AT,3.1279142943715934,Hyundai,0.07353108606611604,2016.0,149.9,100-200 bhp,0.44604017224294634,8.25
0.5831023826138171,Automatic,Sedan,0.5780531058996504,3 Series 320d Edition Sport,3.650793039651931,BMW,1.5067380125965582,2014.0,187.7,100-200 bhp,0.44604017224294634,9.9
0.1313588447382279,Manual,Sedan,0.5780531058996504,Tigor XZ Plus CNG BSVI,3.3497630439879496,Tata,0.07353108606611604,2022.0,72.4,0-100 bhp,0.20664410886178067,8.04
0.1313588447382279,Manual,Sedan,0.5780531058996504,Amaze S i-VTEC,2.9237943117156684,Honda,0.07353108606611604,2018.0,86.7,0-100 bhp,0.20664410886178067,5.0
